Statistik från Skolverket, https://www.skolverket.se

Grundskola - Antal elever per årskurs
Valt läsår: 2021/22

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Andel (%) flickor, årskurs 1-9;Andel (%) elever med utländsk bakgrund, åk 1-9;Andel (%) elever med föräldrar med eftergymnasial utb., åk 1-9;Elever, årskurs 1;Elever, årskurs 2;Elever, årskurs 3;Elever, årskurs 4;Elever, årskurs 5;Elever, årskurs 6;Elever, årskurs 7;Elever, årskurs 8;Elever, årskurs 9;Elever, årskurs 1-9;
Skövde;1496;Västra Götalands län;14;Kommunal;48;23;60;609;607;571;546;601;588;459;494;508;4 983;
Skövde;1496;Västra Götalands län;14;Enskild;49;16;72;67;68;63;69;97;73;150;120;162;869;
Smedjebacken;2061;Dalarnas län;20;Samtliga;46;14;44;115;115;116;126;115;118;121;104;98;1 028;
Smedjebacken;2061;Dalarnas län;20;Kommunal;46;14;44;115;115;116;126;115;118;121;104;98;1 028;
Sollefteå;2283;Västernorrlands län;22;Samtliga;49;20;49;213;200;187;209;218;194;206;185;202;1 814;
Sollefteå;2283;Västernorrlands län;22;Kommunal;49;..;49;212;193;184;202;216;190;206;185;202;1 790;
Sollefteå;2283;Västernorrlands län;22;Enskild;38;..;38;1;7;3;7;2;4;.;.;.;24;
Sollentuna;0163;Stockholms län;01;Samtliga;48;32;75;1 075;1 100;1 057;1 043;1 121;1 163;1 133;1 129;1 173;9 994;
Sollentuna;0163;Stockholms län;01;Kommunal;48;28;77;732;782;738;758;818;851;837;831;853;7 200;
Sollentuna;0163;Stockholms län;01;Enskild;48;42;70;343;318;319;285;303;312;296;298;320;2 794;
Solna;0184;Stockholms län;01;Samtliga;46;34;74;743;730;676;693;708;704;715;664;530;6 163;
Solna;0184;Stockholms län;01;Kommunal;45;34;69;478;502;423;324;339;316;297;320;362;3 361;
Solna;0184;Stockholms län;01;Enskild;48;33;79;265;228;253;369;369;388;418;344;168;2 802;
Sorsele;2422;Västerbottens län;24;Samtliga;48;15;47;26;29;28;20;29;26;17;26;19;220;
Sorsele;2422;Västerbottens län;24;Kommunal;48;15;47;26;29;28;20;29;26;17;26;19;220;
Sotenäs;1427;Västra Götalands län;14;Samtliga;50;15;53;76;59;79;69;79;84;80;87;60;673;
Sotenäs;1427;Västra Götalands län;14;Kommunal;50;15;53;76;59;79;69;79;84;80;87;60;673;
Staffanstorp;1230;Skåne län;12;Samtliga;50;18;73;431;386;399;342;398;368;340;366;314;3 344;
Staffanstorp;1230;Skåne län;12;Kommunal;49;18;73;417;369;383;325;381;354;340;366;314;3 249;
Staffanstorp;1230;Skåne län;12;Enskild;53;18;87;14;17;16;17;17;14;.;.;.;95;
Stenungsund;1415;Västra Götalands län;14;Samtliga;49;14;65;362;343;357;324;372;368;369;369;373;3 237;
Stenungsund;1415;Västra Götalands län;14;Kommunal;48;14;64;343;323;335;306;349;346;347;349;351;3 049;
Stenungsund;1415;Västra Götalands län;14;Enskild;55;15;82;19;20;22;18;23;22;22;20;22;188;
Stockholm;0180;Stockholms län;01;Samtliga;49;31;73;10 979;10 857;10 664;10 964;11 440;11 286;11 183;10 956;10 809;99 138;
Stockholm;0180;Stockholms län;01;Kommunal;48;28;73;8 692;8 557;8 428;7 803;8 073;7 530;6 776;6 723;6 442;69 024;
Stockholm;0180;Stockholms län;01;Enskild;52;37;74;2 025;2 036;1 932;2 891;3 074;3 445;4 125;3 935;4 073;27 536;
Stockholm;0180;Stockholms län;01;Internationella skolor;48;73;71;262;264;304;270;293;311;282;298;294;2 578;
Storfors;1760;Värmlands län;17;Samtliga;47;17;39;44;37;33;26;40;41;48;44;60;373;
Storfors;1760;Värmlands län;17;Kommunal;48;..;36;44;37;33;26;40;41;48;44;36;349;
Storfors;1760;Värmlands län;17;Enskild;42;..;75;.;.;.;.;.;.;.;.;24;24;
Storuman;2421;Västerbottens län;24;Samtliga;51;13;52;54;53;56;64;63;68;73;68;59;558;
Storuman;2421;Västerbottens län;24;Kommunal;..;13;52;54;53;55;63;61;67;73;68;59;553;
Storuman;2421;Västerbottens län;24;Statlig;..;.;.;.;.;..;..;..;..;.;.;.;5;
Strängnäs;0486;Södermanlands län;04;Samtliga;49;20;61;501;448;487;454;517;473;487;477;526;4 370;
Strängnäs;0486;Södermanlands län;04;Kommunal;49;27;52;345;294;336;230;292;241;243;232;287;2 500;
Strängnäs;0486;Södermanlands län;04;Enskild;50;10;73;156;154;151;224;225;232;244;245;239;1 870;
Strömstad;1486;Västra Götalands län;14;Samtliga;48;33;47;157;164;177;165;175;152;148;130;148;1 416;
Strömstad;1486;Västra Götalands län;14;Kommunal;48;33;47;157;164;177;165;175;152;148;130;148;1 416;
Strömsund;2313;Jämtlands län;23;Samtliga;51;21;44;116;133;132;133;125;115;113;96;103;1 066;
Strömsund;2313;Jämtlands län;23;Kommunal;51;21;44;116;133;132;133;125;115;113;96;103;1 066;
Sundbyberg;0183;Stockholms län;01;Samtliga;51;37;68;532;525;553;621;685;580;607;592;635;5 330;
Sundbyberg;0183;Stockholms län;01;Kommunal;48;39;63;478;460;472;342;376;310;163;165;179;2 945;
Sundbyberg;0183;Stockholms län;01;Enskild;54;35;75;54;65;81;279;309;270;444;427;456;2 385;
Sundsvall;2281;Västernorrlands län;22;Samtliga;49;16;62;1 040;1 077;1 089;1 149;1 200;1 215;1 243;1 188;1 210;10 411;
Sundsvall;2281;Västernorrlands län;22;Kommunal;49;19;56;874;938;772;760;785;782;806;775;795;7 287;
Sundsvall;2281;Västernorrlands län;22;Enskild;50;10;76;166;139;317;389;415;433;437;413;415;3 124;
Sunne;1766;Värmlands län;17;Samtliga;49;15;52;137;122;143;134;152;130;137;129;128;1 212;
Sunne;1766;Värmlands län;17;Kommunal;48;15;53;120;108;130;123;142;127;137;129;128;1 144;
Sunne;1766;Värmlands län;17;Enskild;57;16;46;17;14;13;11;10;3;.;.;.;68;
Surahammar;1907;Västmanlands län;19;Samtliga;47;22;40;104;127;131;122;141;103;120;106;112;1 066;
Surahammar;1907;Västmanlands län;19;Kommunal;47;22;40;104;127;131;122;141;103;120;106;112;1 066;
Svalöv;1214;Skåne län;12;Samtliga;49;24;53;200;184;173;185;191;181;161;169;167;1 611;
Svalöv;1214;Skåne län;12;Kommunal;49;25;52;178;161;149;161;171;150;136;131;120;1 357;
Svalöv;1214;Skåne län;12;Enskild;51;18;59;22;23;24;24;20;31;25;38;47;254;
Svedala;1263;Skåne län;12;Samtliga;49;16;66;375;359;411;326;385;340;314;314;266;3 090;
Svedala;1263;Skåne län;12;Kommunal;49;16;66;361;347;400;316;375;340;314;314;266;3 033;
Svedala;1263;Skåne län;12;Enskild;42;11;79;14;12;11;10;10;.;.;.;.;57;
Svenljunga;1465;Västra Götalands län;14;Samtliga;47;26;36;134;125;120;117;130;133;103;118;112;1 092;
Svenljunga;1465;Västra Götalands län;14;Kommunal;47;26;36;134;125;120;117;130;133;103;118;112;1 092;
Säffle;1785;Värmlands län;17;Samtliga;50;24;42;150;150;161;148;170;157;174;159;148;1 417;
Säffle;1785;Värmlands län;17;Kommunal;50;25;41;132;136;147;126;153;145;174;159;148;1 320;
Säffle;1785;Värmlands län;17;Enskild;51;14;45;18;14;14;22;17;12;.;.;.;97;
Säter;2082;Dalarnas län;20;Samtliga;48;11;53;145;121;115;121;121;126;112;95;102;1 058;
Säter;2082;Dalarnas län;20;Kommunal;48;11;53;145;121;115;121;121;126;112;95;102;1 058;
Sävsjö;0684;Jönköpings län;06;Samtliga;46;36;49;143;154;127;159;159;163;143;158;135;1 341;
Sävsjö;0684;Jönköpings län;06;Kommunal;46;36;49;136;141;118;149;147;153;125;140;119;1 228;
Sävsjö;0684;Jönköpings län;06;Enskild;46;29;58;7;13;9;10;12;10;18;18;16;113;
Söderhamn;2182;Gävleborgs län;21;Samtliga;49;27;44;279;277;288;274;289;270;290;271;279;2 517;
Söderhamn;2182;Gävleborgs län;21;Kommunal;49;27;45;264;264;267;258;268;265;280;258;267;2 391;
Söderhamn;2182;Gävleborgs län;21;Enskild;43;35;29;15;13;21;16;21;5;10;13;12;126;
Söderköping;0582;Östergötlands län;05;Samtliga;48;9;56;185;201;199;180;189;165;154;179;170;1 622;
Söderköping;0582;Östergötlands län;05;Kommunal;48;9;55;170;188;179;168;170;150;139;157;154;1 475;
Söderköping;0582;Östergötlands län;05;Enskild;51;7;66;15;13;20;12;19;15;15;22;16;147;
Södertälje;0181;Stockholms län;01;Samtliga;49;54;52;1 190;1 184;1 261;1 191;1 243;1 192;1 235;1 216;1 221;10 933;
Södertälje;0181;Stockholms län;01;Kommunal;48;58;48;911;937;959;866;904;837;884;860;852;8 010;
Södertälje;0181;Stockholms län;01;Enskild;51;41;63;279;247;302;325;339;355;351;356;369;2 923;
Sölvesborg;1083;Blekinge län;10;Samtliga;47;15;54;165;193;188;191;193;209;176;158;171;1 644;
Sölvesborg;1083;Blekinge län;10;Kommunal;47;15;54;165;193;188;191;193;209;176;158;171;1 644;
Tanum;1435;Västra Götalands län;14;Samtliga;47;17;51;151;136;115;128;154;155;124;118;126;1 207;
Tanum;1435;Västra Götalands län;14;Kommunal;47;17;51;150;136;113;128;146;150;124;118;126;1 191;
Tanum;1435;Västra Götalands län;14;Enskild;56;.;56;1;.;2;.;8;5;.;.;.;16;
Tibro;1472;Västra Götalands län;14;Samtliga;49;24;47;133;131;115;130;129;117;145;119;135;1 154;
Tibro;1472;Västra Götalands län;14;Kommunal;49;24;47;133;131;115;130;129;117;145;119;135;1 154;
Tidaholm;1498;Västra Götalands län;14;Samtliga;47;16;48;147;137;179;137;136;144;143;125;137;1 285;
Tidaholm;1498;Västra Götalands län;14;Kommunal;47;16;48;147;137;179;137;136;144;143;125;137;1 285;
Tierp;0360;Uppsala län;03;Samtliga;49;20;43;247;243;251;226;244;220;240;206;227;2 104;
Tierp;0360;Uppsala län;03;Kommunal;49;20;43;247;243;251;226;244;220;240;206;227;2 104;
Timrå;2262;Västernorrlands län;22;Samtliga;47;14;51;210;188;198;199;199;182;194;182;214;1 766;
Timrå;2262;Västernorrlands län;22;Kommunal;47;14;51;210;188;198;199;199;182;194;182;214;1 766;
Tingsryd;0763;Kronobergs län;07;Samtliga;48;23;40;144;131;133;128;146;129;145;129;180;1 265;
Tingsryd;0763;Kronobergs län;07;Kommunal;48;25;41;130;123;126;119;136;117;102;92;154;1 099;
Tingsryd;0763;Kronobergs län;07;Enskild;51;14;37;14;8;7;9;10;12;43;37;26;166;
Tjörn;1419;Västra Götalands län;14;Samtliga;49;13;61;188;175;158;163;180;171;183;189;192;1 599;
Tjörn;1419;Västra Götalands län;14;Kommunal;49;..;61;186;168;155;159;180;171;183;189;192;1 583;
Tjörn;1419;Västra Götalands län;14;Enskild;50;..;50;2;7;3;4;.;.;.;.;.;16;
Tomelilla;1270;Skåne län;12;Samtliga;48;22;41;154;153;145;145;165;145;97;132;114;1 250;
Tomelilla;1270;Skåne län;12;Kommunal;48;..;39;132;133;125;125;145;126;97;132;114;1 129;
Tomelilla;1270;Skåne län;12;Enskild;48;..;61;22;20;20;20;20;19;.;.;.;121;
Torsby;1737;Värmlands län;17;Samtliga;50;19;42;121;100;132;126;119;100;106;108;93;1 005;
Torsby;1737;Värmlands län;17;Kommunal;50;19;42;121;100;132;126;119;100;106;108;93;1 005;
Torsås;0834;Kalmar län;08;Samtliga;47;17;50;76;62;63;62;77;75;65;76;87;643;
Torsås;0834;Kalmar län;08;Kommunal;47;17;50;76;62;63;62;77;75;65;76;87;643;
Tranemo;1452;Västra Götalands län;14;Samtliga;48;27;49;143;137;159;131;141;138;146;130;150;1 275;
Tranemo;1452;Västra Götalands län;14;Kommunal;48;27;49;143;137;159;131;141;138;146;130;150;1 275;
Tranås;0687;Jönköpings län;06;Samtliga;47;27;52;225;185;254;228;220;224;226;220;250;2 032;
Tranås;0687;Jönköpings län;06;Kommunal;47;27;52;219;177;244;223;209;216;226;220;250;1 984;
Tranås;0687;Jönköpings län;06;Enskild;50;10;65;6;8;10;5;11;8;.;.;.;48;
Trelleborg;1287;Skåne län;12;Samtliga;49;24;56;533;570;509;541;551;538;531;519;515;4 807;
Trelleborg;1287;Skåne län;12;Kommunal;48;24;54;523;559;496;506;504;476;444;462;458;4 428;
Trelleborg;1287;Skåne län;12;Enskild;55;19;71;10;11;13;35;47;62;87;57;57;379;
Trollhättan;1488;Västra Götalands län;14;Samtliga;49;34;58;709;729;710;750;772;697;780;753;746;6 646;
Trollhättan;1488;Västra Götalands län;14;Kommunal;49;32;57;587;610;589;603;622;554;591;578;585;5 319;
Trollhättan;1488;Västra Götalands län;14;Enskild;48;40;64;122;119;121;147;150;143;189;175;161;1 327;
Trosa;0488;Södermanlands län;04;Samtliga;48;17;58;186;176;158;194;197;161;181;178;161;1 592;
Trosa;0488;Södermanlands län;04;Kommunal;48;17;58;186;176;158;194;197;161;181;178;161;1 592;
Tyresö;0138;Stockholms län;01;Samtliga;48;17;67;689;682;664;734;772;757;727;700;690;6 415;
Tyresö;0138;Stockholms län;01;Kommunal;48;15;65;629;622;604;536;575;561;569;539;547;5 182;
Tyresö;0138;Stockholms län;01;Enskild;52;26;73;60;60;60;198;197;196;158;161;143;1 233;
Täby;0160;Stockholms län;01;Samtliga;48;17;83;927;991;1 040;1 172;1 229;1 311;1 393;1 380;1 369;10 812;
Täby;0160;Stockholms län;01;Kommunal;48;14;84;660;729;734;664;714;589;563;562;560;5 775;
Täby;0160;Stockholms län;01;Enskild;49;21;82;267;262;306;508;515;722;830;818;809;5 037;
Töreboda;1473;Västra Götalands län;14;Samtliga;47;23;46;106;98;83;93;99;108;83;110;90;870;
Töreboda;1473;Västra Götalands län;14;Kommunal;47;..;44;82;81;73;79;87;98;83;110;90;783;
Töreboda;1473;Västra Götalands län;14;Enskild;46;..;62;24;17;10;14;12;10;.;.;.;87;
Uddevalla;1485;Västra Götalands län;14;Samtliga;48;27;61;677;705;711;722;757;680;650;677;652;6 231;
Uddevalla;1485;Västra Götalands län;14;Kommunal;48;28;59;596;635;627;640;677;599;546;578;555;5 453;
Uddevalla;1485;Västra Götalands län;14;Enskild;47;22;69;81;70;84;82;80;81;104;99;97;778;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;48;17;53;298;278;254;315;278;300;247;314;260;2 544;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;48;17;53;267;253;233;302;269;282;247;314;260;2 427;
Ulricehamn;1491;Västra Götalands län;14;Enskild;49;21;72;31;25;21;13;9;18;.;.;.;117;
Umeå;2480;Västerbottens län;24;Samtliga;49;15;76;1 473;1 507;1 498;1 551;1 478;1 545;1 504;1 303;1 456;13 315;
Umeå;2480;Västerbottens län;24;Kommunal;48;13;74;1 365;1 363;1 349;1 364;1 273;1 242;1 162;989;1 119;11 226;
Umeå;2480;Västerbottens län;24;Enskild;53;22;82;108;144;149;187;205;303;342;314;337;2 089;
Upplands Väsby;0114;Stockholms län;01;Samtliga;48;39;60;484;735;616;550;574;509;542;534;508;5 052;
Upplands Väsby;0114;Stockholms län;01;Kommunal;47;38;60;180;429;323;265;302;231;231;258;287;2 506;
Upplands Väsby;0114;Stockholms län;01;Enskild;50;40;61;304;306;293;285;272;278;311;276;221;2 546;
Upplands-Bro;0139;Stockholms län;01;Samtliga;48;39;57;438;441;446;411;409;396;345;340;339;3 565;
Upplands-Bro;0139;Stockholms län;01;Kommunal;48;40;57;382;362;379;390;385;372;320;317;313;3 220;
Upplands-Bro;0139;Stockholms län;01;Enskild;51;32;65;56;79;67;21;24;24;25;23;26;345;
Uppsala;0380;Uppsala län;03;Samtliga;49;27;71;2 662;2 614;2 679;2 694;2 775;2 646;2 780;2 643;2 616;24 109;
Uppsala;0380;Uppsala län;03;Kommunal;48;27;68;2 362;2 316;2 334;2 241;2 319;1 935;1 972;1 847;1 823;19 149;
Uppsala;0380;Uppsala län;03;Enskild;52;27;80;300;298;345;453;456;711;808;796;793;4 960;
Uppvidinge;0760;Kronobergs län;07;Samtliga;48;39;39;121;109;97;111;119;100;105;112;111;985;
Uppvidinge;0760;Kronobergs län;07;Kommunal;48;39;39;113;99;85;103;108;95;105;112;111;931;
Uppvidinge;0760;Kronobergs län;07;Enskild;50;50;44;8;10;12;8;11;5;.;.;.;54;
Vadstena;0584;Östergötlands län;05;Samtliga;49;11;53;77;73;82;69;64;66;65;70;71;637;
Vadstena;0584;Östergötlands län;05;Kommunal;49;11;53;77;73;82;69;64;66;65;70;71;637;
Vaggeryd;0665;Jönköpings län;06;Samtliga;50;21;54;185;188;195;208;187;180;177;203;164;1 687;
Vaggeryd;0665;Jönköpings län;06;Kommunal;50;..;53;172;174;185;195;177;163;177;203;164;1 610;
Vaggeryd;0665;Jönköpings län;06;Enskild;52;..;70;13;14;10;13;10;17;.;.;.;77;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;48;20;43;71;74;62;68;61;70;78;85;64;633;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;48;..;43;59;66;48;59;49;59;78;85;64;567;
Valdemarsvik;0563;Östergötlands län;05;Enskild;47;..;41;12;8;14;9;12;11;.;.;.;66;
Vallentuna;0115;Stockholms län;01;Samtliga;48;14;71;504;505;522;475;509;424;434;422;400;4 195;
Vallentuna;0115;Stockholms län;01;Kommunal;48;14;71;444;435;455;414;475;310;304;276;276;3 389;
Vallentuna;0115;Stockholms län;01;Enskild;49;14;72;60;70;67;61;34;114;130;146;124;806;
Vansbro;2021;Dalarnas län;20;Samtliga;48;13;38;71;66;73;76;67;83;84;87;77;684;
Vansbro;2021;Dalarnas län;20;Kommunal;47;14;37;57;57;57;61;65;80;84;87;77;625;
Vansbro;2021;Dalarnas län;20;Enskild;53;8;41;14;9;16;15;2;3;.;.;.;59;
Vara;1470;Västra Götalands län;14;Samtliga;49;17;46;154;200;194;170;204;200;163;172;185;1 642;
Vara;1470;Västra Götalands län;14;Kommunal;48;18;46;133;168;170;152;188;187;163;172;185;1 518;
Vara;1470;Västra Götalands län;14;Enskild;52;12;53;21;32;24;18;16;13;.;.;.;124;
Varberg;1383;Hallands län;13;Samtliga;48;14;66;768;806;751;776;841;786;767;713;770;6 978;
Varberg;1383;Hallands län;13;Kommunal;47;14;65;738;769;718;715;771;702;672;617;714;6 416;
Varberg;1383;Hallands län;13;Enskild;51;15;73;30;37;33;61;70;84;95;96;56;562;
Vaxholm;0187;Stockholms län;01;Samtliga;48;9;80;149;156;169;161;182;160;152;174;195;1 498;
Vaxholm;0187;Stockholms län;01;Kommunal;49;9;79;137;147;158;150;172;154;152;174;195;1 439;
Vaxholm;0187;Stockholms län;01;Enskild;41;10;90;12;9;11;11;10;6;.;.;.;59;
Vellinge;1233;Skåne län;12;Samtliga;48;10;77;517;526;492;525;557;528;521;502;537;4 705;
Vellinge;1233;Skåne län;12;Kommunal;49;10;78;356;372;335;354;382;361;353;336;374;3 223;
Vellinge;1233;Skåne län;12;Enskild;47;9;76;161;154;157;171;175;167;168;166;163;1 482;
Vetlanda;0685;Jönköpings län;06;Samtliga;49;28;50;335;351;336;362;356;345;360;310;305;3 060;
Vetlanda;0685;Jönköpings län;06;Kommunal;49;28;50;330;340;333;354;346;338;352;298;297;2 988;
Vetlanda;0685;Jönköpings län;06;Enskild;43;32;36;5;11;3;8;10;7;8;12;8;72;
Vilhelmina;2462;Västerbottens län;24;Samtliga;48;13;46;69;61;64;62;63;79;75;76;71;620;
Vilhelmina;2462;Västerbottens län;24;Kommunal;49;13;44;60;56;60;53;58;68;69;69;65;558;
Vilhelmina;2462;Västerbottens län;24;Enskild;39;10;56;9;5;4;9;5;11;6;7;6;62;
Vimmerby;0884;Kalmar län;08;Samtliga;48;22;50;188;161;194;173;169;175;164;164;157;1 545;
Vimmerby;0884;Kalmar län;08;Kommunal;48;22;50;188;161;194;173;169;175;164;164;157;1 545;
Vindeln;2404;Västerbottens län;24;Samtliga;51;15;52;55;55;62;65;60;70;62;65;47;541;
Vindeln;2404;Västerbottens län;24;Kommunal;51;15;52;55;55;62;65;60;70;62;65;47;541;
Vingåker;0428;Södermanlands län;04;Samtliga;47;32;34;132;111;118;104;96;100;82;92;99;934;
Vingåker;0428;Södermanlands län;04;Kommunal;47;33;33;124;104;111;95;91;92;80;91;94;882;
Vingåker;0428;Södermanlands län;04;Region;..;..;67;.;.;.;.;.;1;2;1;5;9;
Vingåker;0428;Södermanlands län;04;Enskild;..;..;51;8;7;7;9;5;7;.;.;.;43;
Vänersborg;1487;Västra Götalands län;14;Samtliga;49;27;59;479;459;443;476;503;463;463;492;461;4 239;
Vänersborg;1487;Västra Götalands län;14;Kommunal;49;29;57;431;417;403;437;464;388;388;417;386;3 731;
Vänersborg;1487;Västra Götalands län;14;Enskild;48;13;74;48;42;40;39;39;75;75;75;75;508;
Vännäs;2460;Västerbottens län;24;Samtliga;47;9;60;123;117;110;110;118;109;99;83;104;973;
Vännäs;2460;Västerbottens län;24;Kommunal;47;8;59;115;108;106;103;114;101;99;83;104;933;
Vännäs;2460;Västerbottens län;24;Enskild;38;13;63;8;9;4;7;4;8;.;.;.;40;
Värmdö;0120;Stockholms län;01;Samtliga;47;11;67;614;595;621;550;539;492;476;523;540;4 950;
Värmdö;0120;Stockholms län;01;Kommunal;46;13;63;451;429;450;413;401;377;359;472;488;3 840;
Värmdö;0120;Stockholms län;01;Enskild;51;6;82;163;166;171;137;138;115;117;51;52;1 110;
Värnamo;0683;Jönköpings län;06;Samtliga;50;31;54;428;412;434;400;444;443;410;391;410;3 772;
Värnamo;0683;Jönköpings län;06;Kommunal;50;31;54;428;412;434;400;444;443;410;391;410;3 772;
Västervik;0883;Kalmar län;08;Samtliga;49;19;56;369;389;389;372;387;413;384;407;351;3 461;
Västervik;0883;Kalmar län;08;Kommunal;49;19;56;362;381;386;365;379;410;324;355;294;3 256;
Västervik;0883;Kalmar län;08;Enskild;45;15;58;7;8;3;7;8;3;60;52;57;205;
Västerås;1980;Västmanlands län;19;Samtliga;49;32;63;1 852;1 833;1 827;1 836;1 868;1 805;1 789;1 890;1 772;16 472;
Västerås;1980;Västmanlands län;19;Kommunal;47;32;59;1 593;1 576;1 587;1 324;1 327;1 287;1 027;1 150;1 113;11 984;
Västerås;1980;Västmanlands län;19;Enskild;54;33;72;259;257;240;512;541;518;762;740;659;4 488;
Växjö;0780;Kronobergs län;07;Samtliga;48;30;66;1 154;1 236;1 220;1 160;1 178;1 224;1 172;1 140;1 233;10 717;
Växjö;0780;Kronobergs län;07;Kommunal;48;28;65;1 072;1 148;1 145;1 056;1 080;1 045;904;874;976;9 300;
Växjö;0780;Kronobergs län;07;Enskild;50;42;74;82;88;75;104;98;179;268;266;257;1 417;
Vårgårda;1442;Västra Götalands län;14;Samtliga;49;20;53;176;140;136;148;144;159;134;135;149;1 321;
Vårgårda;1442;Västra Götalands län;14;Kommunal;49;20;53;176;140;136;148;144;159;134;135;149;1 321;
Ydre;0512;Östergötlands län;05;Samtliga;47;15;52;46;37;39;26;39;32;35;45;36;335;
Ydre;0512;Östergötlands län;05;Kommunal;47;15;52;46;37;39;26;39;32;35;45;36;335;
Ystad;1286;Skåne län;12;Samtliga;49;14;66;321;334;333;342;347;347;442;426;433;3 325;
Ystad;1286;Skåne län;12;Kommunal;49;15;64;291;306;303;291;294;291;316;318;320;2 730;
Ystad;1286;Skåne län;12;Enskild;53;12;75;30;28;30;51;53;56;126;108;113;595;
Älmhult;0765;Kronobergs län;07;Samtliga;48;41;57;279;267;251;248;257;269;262;219;202;2 254;
Älmhult;0765;Kronobergs län;07;Kommunal;48;33;54;209;202;181;181;171;171;187;175;151;1 628;
Älmhult;0765;Kronobergs län;07;Internationella skolor;46;83;74;51;43;48;45;47;65;48;20;27;394;
Älmhult;0765;Kronobergs län;07;Enskild;48;22;56;19;22;22;22;39;33;27;24;24;232;
Älvdalen;2039;Dalarnas län;20;Samtliga;49;11;40;74;59;71;93;83;73;81;81;82;697;
Älvdalen;2039;Dalarnas län;20;Kommunal;49;11;40;74;59;71;93;83;73;81;81;82;697;
Älvkarleby;0319;Uppsala län;03;Samtliga;47;20;48;105;90;129;113;110;107;110;122;104;990;
Älvkarleby;0319;Uppsala län;03;Kommunal;46;23;45;69;64;88;89;79;83;73;87;71;703;
Älvkarleby;0319;Uppsala län;03;Enskild;48;14;55;36;26;41;24;31;24;37;35;33;287;
Älvsbyn;2560;Norrbottens län;25;Samtliga;47;22;40;80;77;93;98;98;77;88;77;80;768;
Älvsbyn;2560;Norrbottens län;25;Kommunal;47;22;40;80;77;93;98;98;77;88;77;80;768;
Ängelholm;1292;Skåne län;12;Samtliga;50;19;62;527;498;517;497;545;513;545;548;479;4 669;
Ängelholm;1292;Skåne län;12;Kommunal;49;19;62;513;490;503;488;533;502;545;548;479;4 601;
Ängelholm;1292;Skåne län;12;Enskild;53;21;76;14;8;14;9;12;11;.;.;.;68;
Åmål;1492;Västra Götalands län;14;Samtliga;46;29;51;141;117;134;132;148;151;142;154;146;1 265;
Åmål;1492;Västra Götalands län;14;Kommunal;45;32;48;110;93;107;108;125;111;142;154;146;1 096;
Åmål;1492;Västra Götalands län;14;Enskild;50;8;70;31;24;27;24;23;40;.;.;.;169;
Ånge;2260;Västernorrlands län;22;Samtliga;48;12;45;83;79;85;84;84;69;86;114;99;783;
Ånge;2260;Västernorrlands län;22;Kommunal;49;..;44;71;66;74;73;73;64;74;100;88;683;
Ånge;2260;Västernorrlands län;22;Enskild;47;..;47;12;13;11;11;11;5;12;14;11;100;
Åre;2321;Jämtlands län;23;Samtliga;49;14;64;140;130;129;151;170;146;152;141;128;1 287;
Åre;2321;Jämtlands län;23;Kommunal;49;14;64;140;130;129;151;170;146;152;141;128;1 287;
Årjäng;1765;Värmlands län;17;Samtliga;49;24;39;91;100;101;103;125;111;115;111;90;947;
Årjäng;1765;Värmlands län;17;Kommunal;49;24;39;89;94;99;97;123;106;115;111;90;924;
Årjäng;1765;Värmlands län;17;Enskild;57;26;35;2;6;2;6;2;5;.;.;.;23;
Åsele;2463;Västerbottens län;24;Samtliga;48;18;40;22;24;27;28;15;28;26;30;30;230;
Åsele;2463;Västerbottens län;24;Kommunal;48;18;40;22;24;27;28;15;28;26;30;30;230;
Åstorp;1277;Skåne län;12;Samtliga;49;39;42;226;226;223;234;225;236;217;221;220;2 028;
Åstorp;1277;Skåne län;12;Kommunal;49;39;42;226;226;223;234;225;236;217;221;220;2 028;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;50;11;50;122;127;129;121;90;119;124;118;137;1 087;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;50;11;50;122;127;129;121;90;119;124;118;137;1 087;
Öckerö;1407;Västra Götalands län;14;Samtliga;50;8;66;137;145;129;137;171;150;175;158;164;1 366;
Öckerö;1407;Västra Götalands län;14;Kommunal;51;8;65;121;138;117;127;151;131;168;141;144;1 238;
Öckerö;1407;Västra Götalands län;14;Enskild;39;6;72;16;7;12;10;20;19;7;17;20;128;
Ödeshög;0509;Östergötlands län;05;Samtliga;44;21;44;62;53;54;50;51;48;54;54;68;494;
Ödeshög;0509;Östergötlands län;05;Kommunal;44;21;44;62;53;54;50;51;48;54;54;68;494;
Örebro;1880;Örebro län;18;Samtliga;48;30;63;1 947;1 915;1 916;1 998;1 934;1 968;1 977;1 914;1 844;17 413;
Örebro;1880;Örebro län;18;Kommunal;47;32;60;1 727;1 681;1 723;1 578;1 576;1 404;1 439;1 409;1 365;13 902;
Örebro;1880;Örebro län;18;Enskild;52;22;75;220;234;193;420;358;564;538;505;479;3 511;
Örkelljunga;1257;Skåne län;12;Samtliga;47;24;44;119;116;122;136;104;131;126;122;111;1 087;
Örkelljunga;1257;Skåne län;12;Kommunal;48;26;41;111;107;118;123;96;115;102;98;97;967;
