Statistik från Skolverket, https://www.skolverket.se

Grundskola - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2024/25

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel (%) elever behöriga till yrkesprog.;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;
Skellefteå;2482;Västerbottens län;24;Enskild;Pojkar;39;81,1;81,1;81,1;75,7;
Skellefteå;2482;Västerbottens län;24;Enskild;Samtliga;84;75,9;75,9;74,7;73,4;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Flickor;16;~100;~100;~100;..;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Pojkar;18;~100;~100;~100;~100;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Samtliga;34;85,3;85,3;82,4;79,4;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Flickor;16;~100;~100;~100;..;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Pojkar;18;~100;~100;~100;~100;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Samtliga;34;85,3;85,3;82,4;79,4;
Skurup;1264;Skåne län;12;Samtliga;Flickor;74;85,1;85,1;81,1;83,8;
Skurup;1264;Skåne län;12;Samtliga;Pojkar;83;88,0;86,7;85,5;84,3;
Skurup;1264;Skåne län;12;Samtliga;Samtliga;157;86,6;86,0;83,4;84,1;
Skurup;1264;Skåne län;12;Kommunal;Flickor;74;85,1;85,1;81,1;83,8;
Skurup;1264;Skåne län;12;Kommunal;Pojkar;83;88,0;86,7;85,5;84,3;
Skurup;1264;Skåne län;12;Kommunal;Samtliga;157;86,6;86,0;83,4;84,1;
Skövde;1496;Västra Götalands län;14;Samtliga;Flickor;316;83,5;82,3;80,7;79,4;
Skövde;1496;Västra Götalands län;14;Samtliga;Pojkar;352;81,0;79,3;74,7;74,7;
Skövde;1496;Västra Götalands län;14;Samtliga;Samtliga;668;82,2;80,7;77,5;76,9;
Skövde;1496;Västra Götalands län;14;Kommunal;Flickor;255;84,3;82,7;81,6;79,6;
Skövde;1496;Västra Götalands län;14;Kommunal;Pojkar;255;78,4;76,5;74,5;72,9;
Skövde;1496;Västra Götalands län;14;Kommunal;Samtliga;510;81,4;79,6;78,0;76,3;
Skövde;1496;Västra Götalands län;14;Enskild;Flickor;61;80,3;80,3;77,0;78,7;
Skövde;1496;Västra Götalands län;14;Enskild;Pojkar;97;87,6;86,6;75,3;79,4;
Skövde;1496;Västra Götalands län;14;Enskild;Samtliga;158;84,8;84,2;75,9;79,1;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Flickor;58;87,9;87,9;84,5;86,2;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Pojkar;59;79,7;74,6;71,2;69,5;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Samtliga;117;83,8;81,2;77,8;77,8;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Flickor;58;87,9;87,9;84,5;86,2;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Pojkar;59;79,7;74,6;71,2;69,5;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Samtliga;117;83,8;81,2;77,8;77,8;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Flickor;89;78,7;77,5;76,4;76,4;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Pojkar;95;82,1;80,0;76,8;80,0;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Samtliga;184;80,4;78,8;76,6;78,3;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Flickor;89;78,7;77,5;76,4;76,4;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Pojkar;95;82,1;80,0;76,8;80,0;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Samtliga;184;80,4;78,8;76,6;78,3;
Sollentuna;0163;Stockholms län;01;Samtliga;Flickor;543;93,4;93,0;91,0;90,2;
Sollentuna;0163;Stockholms län;01;Samtliga;Pojkar;622;92,3;91,6;90,4;88,9;
Sollentuna;0163;Stockholms län;01;Samtliga;Samtliga;1 165;92,8;92,3;90,6;89,5;
Sollentuna;0163;Stockholms län;01;Kommunal;Flickor;391;92,6;92,1;90,0;88,7;
Sollentuna;0163;Stockholms län;01;Kommunal;Pojkar;484;92,6;91,7;90,3;88,6;
Sollentuna;0163;Stockholms län;01;Kommunal;Samtliga;875;92,6;91,9;90,2;88,7;
Sollentuna;0163;Stockholms län;01;Enskild;Flickor;152;95,4;95,4;93,4;94,1;
Sollentuna;0163;Stockholms län;01;Enskild;Pojkar;138;91,3;91,3;90,6;89,9;
Sollentuna;0163;Stockholms län;01;Enskild;Samtliga;290;93,4;93,4;92,1;92,1;
Solna;0184;Stockholms län;01;Samtliga;Flickor;344;88,7;88,1;86,6;84,6;
Solna;0184;Stockholms län;01;Samtliga;Pojkar;360;85,6;84,7;82,8;81,4;
Solna;0184;Stockholms län;01;Samtliga;Samtliga;704;87,1;86,4;84,7;83,0;
Solna;0184;Stockholms län;01;Kommunal;Flickor;128;88,3;88,3;86,7;83,6;
Solna;0184;Stockholms län;01;Kommunal;Pojkar;138;84,8;84,1;81,9;79,0;
Solna;0184;Stockholms län;01;Kommunal;Samtliga;266;86,5;86,1;84,2;81,2;
Solna;0184;Stockholms län;01;Enskild;Flickor;216;88,9;88,0;86,6;85,2;
Solna;0184;Stockholms län;01;Enskild;Pojkar;222;86,0;85,1;83,3;82,9;
Solna;0184;Stockholms län;01;Enskild;Samtliga;438;87,4;86,5;84,9;84,0;
Sorsele;2422;Västerbottens län;24;Samtliga;Flickor;13;~100;~100;~100;~100;
Sorsele;2422;Västerbottens län;24;Samtliga;Pojkar;14;~100;~100;~100;~100;
Sorsele;2422;Västerbottens län;24;Samtliga;Samtliga;27;~100;~100;~100;~100;
Sorsele;2422;Västerbottens län;24;Kommunal;Flickor;13;~100;~100;~100;~100;
Sorsele;2422;Västerbottens län;24;Kommunal;Pojkar;14;~100;~100;~100;~100;
Sorsele;2422;Västerbottens län;24;Kommunal;Samtliga;27;~100;~100;~100;~100;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Flickor;40;85,0;85,0;85,0;77,5;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Pojkar;48;85,4;83,3;83,3;72,9;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Samtliga;88;85,2;84,1;84,1;75,0;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Flickor;40;85,0;85,0;85,0;77,5;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Pojkar;48;85,4;83,3;83,3;72,9;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Samtliga;88;85,2;84,1;84,1;75,0;
Staffanstorp;1230;Skåne län;12;Samtliga;Flickor;208;94,2;93,3;91,8;88,0;
Staffanstorp;1230;Skåne län;12;Samtliga;Pojkar;207;92,3;90,8;90,3;88,9;
Staffanstorp;1230;Skåne län;12;Samtliga;Samtliga;415;93,3;92,0;91,1;88,4;
Staffanstorp;1230;Skåne län;12;Kommunal;Flickor;180;93,3;92,2;90,6;86,1;
Staffanstorp;1230;Skåne län;12;Kommunal;Pojkar;175;90,9;89,1;88,6;86,9;
Staffanstorp;1230;Skåne län;12;Kommunal;Samtliga;355;92,1;90,7;89,6;86,5;
Staffanstorp;1230;Skåne län;12;Enskild;Flickor;28;100,0;100,0;100,0;100,0;
Staffanstorp;1230;Skåne län;12;Enskild;Pojkar;32;100,0;100,0;100,0;100,0;
Staffanstorp;1230;Skåne län;12;Enskild;Samtliga;60;100,0;100,0;100,0;100,0;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Flickor;189;87,3;86,2;84,7;83,1;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Pojkar;188;87,2;86,7;84,6;85,6;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Samtliga;377;87,3;86,5;84,6;84,4;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Flickor;179;87,2;87,2;85,5;85,5;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Pojkar;179;86,6;86,0;83,8;85,5;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Samtliga;358;86,9;86,6;84,6;85,5;
Stenungsund;1415;Västra Götalands län;14;Enskild;Flickor;10;~100;~100;~100;..;
Stenungsund;1415;Västra Götalands län;14;Enskild;Pojkar;9;100,0;100,0;100,0;~100;
Stenungsund;1415;Västra Götalands län;14;Enskild;Samtliga;19;~100;~100;~100;63,2;
Stockholm;0180;Stockholms län;01;Samtliga;Flickor;5 683;89,4;88,3;87,2;85,8;
Stockholm;0180;Stockholms län;01;Samtliga;Pojkar;5 635;88,3;87,4;85,7;84,6;
Stockholm;0180;Stockholms län;01;Samtliga;Samtliga;11 318;88,8;87,8;86,4;85,2;
Stockholm;0180;Stockholms län;01;Kommunal;Flickor;3 406;88,4;87,4;86,3;84,7;
Stockholm;0180;Stockholms län;01;Kommunal;Pojkar;3 615;87,4;86,4;85,2;83,8;
Stockholm;0180;Stockholms län;01;Kommunal;Samtliga;7 021;87,9;86,9;85,7;84,2;
Stockholm;0180;Stockholms län;01;Enskild;Flickor;2 277;90,9;89,7;88,6;87,4;
Stockholm;0180;Stockholms län;01;Enskild;Pojkar;2 020;90,0;89,2;86,7;86,1;
Stockholm;0180;Stockholms län;01;Enskild;Samtliga;4 297;90,5;89,5;87,7;86,8;
Storfors;1760;Värmlands län;17;Samtliga;Flickor;44;~100;~100;~100;~100;
Storfors;1760;Värmlands län;17;Samtliga;Pojkar;39;~100;~100;~100;~100;
Storfors;1760;Värmlands län;17;Samtliga;Samtliga;83;94,0;92,8;91,6;91,6;
Storfors;1760;Värmlands län;17;Kommunal;Flickor;16;~100;~100;~100;~100;
Storfors;1760;Värmlands län;17;Kommunal;Pojkar;19;~100;~100;~100;~100;
Storfors;1760;Värmlands län;17;Kommunal;Samtliga;35;85,7;82,9;80,0;80,0;
Storfors;1760;Värmlands län;17;Enskild;Flickor;28;100,0;100,0;100,0;100,0;
Storfors;1760;Värmlands län;17;Enskild;Pojkar;20;100,0;100,0;100,0;100,0;
Storfors;1760;Värmlands län;17;Enskild;Samtliga;48;100,0;100,0;100,0;100,0;
Storuman;2421;Västerbottens län;24;Samtliga;Flickor;32;84,4;84,4;78,1;84,4;
Storuman;2421;Västerbottens län;24;Samtliga;Pojkar;37;86,5;86,5;78,4;83,8;
Storuman;2421;Västerbottens län;24;Samtliga;Samtliga;69;85,5;85,5;78,3;84,1;
Storuman;2421;Västerbottens län;24;Kommunal;Flickor;32;84,4;84,4;78,1;84,4;
Storuman;2421;Västerbottens län;24;Kommunal;Pojkar;37;86,5;86,5;78,4;83,8;
Storuman;2421;Västerbottens län;24;Kommunal;Samtliga;69;85,5;85,5;78,3;84,1;
Strängnäs;0486;Södermanlands län;04;Samtliga;Flickor;240;85,4;84,2;82,9;82,9;
Strängnäs;0486;Södermanlands län;04;Samtliga;Pojkar;238;81,5;79,4;74,8;76,9;
Strängnäs;0486;Södermanlands län;04;Samtliga;Samtliga;478;83,5;81,8;78,9;79,9;
Strängnäs;0486;Södermanlands län;04;Kommunal;Flickor;127;81,1;78,7;76,4;76,4;
Strängnäs;0486;Södermanlands län;04;Kommunal;Pojkar;117;70,1;66,7;59,8;62,4;
Strängnäs;0486;Södermanlands län;04;Kommunal;Samtliga;244;75,8;73,0;68,4;69,7;
Strängnäs;0486;Södermanlands län;04;Enskild;Flickor;113;90,3;90,3;90,3;90,3;
Strängnäs;0486;Södermanlands län;04;Enskild;Pojkar;121;92,6;91,7;89,3;90,9;
Strängnäs;0486;Södermanlands län;04;Enskild;Samtliga;234;91,5;91,0;89,7;90,6;
Strömstad;1486;Västra Götalands län;14;Samtliga;Flickor;63;82,5;82,5;82,5;77,8;
Strömstad;1486;Västra Götalands län;14;Samtliga;Pojkar;83;83,1;81,9;75,9;75,9;
Strömstad;1486;Västra Götalands län;14;Samtliga;Samtliga;146;82,9;82,2;78,8;76,7;
Strömstad;1486;Västra Götalands län;14;Kommunal;Flickor;63;82,5;82,5;82,5;77,8;
Strömstad;1486;Västra Götalands län;14;Kommunal;Pojkar;83;83,1;81,9;75,9;75,9;
Strömstad;1486;Västra Götalands län;14;Kommunal;Samtliga;146;82,9;82,2;78,8;76,7;
Strömsund;2313;Jämtlands län;23;Samtliga;Flickor;53;66,0;64,2;64,2;60,4;
Strömsund;2313;Jämtlands län;23;Samtliga;Pojkar;53;75,5;73,6;69,8;69,8;
Strömsund;2313;Jämtlands län;23;Samtliga;Samtliga;106;70,8;68,9;67,0;65,1;
Strömsund;2313;Jämtlands län;23;Kommunal;Flickor;53;66,0;64,2;64,2;60,4;
Strömsund;2313;Jämtlands län;23;Kommunal;Pojkar;53;75,5;73,6;69,8;69,8;
Strömsund;2313;Jämtlands län;23;Kommunal;Samtliga;106;70,8;68,9;67,0;65,1;
Sundbyberg;0183;Stockholms län;01;Samtliga;Flickor;340;86,8;86,5;85,9;85,3;
Sundbyberg;0183;Stockholms län;01;Samtliga;Pojkar;260;88,8;88,1;86,9;85,0;
Sundbyberg;0183;Stockholms län;01;Samtliga;Samtliga;600;87,7;87,2;86,3;85,2;
Sundbyberg;0183;Stockholms län;01;Kommunal;Flickor;93;75,3;75,3;75,3;73,1;
Sundbyberg;0183;Stockholms län;01;Kommunal;Pojkar;83;80,7;78,3;75,9;73,5;
Sundbyberg;0183;Stockholms län;01;Kommunal;Samtliga;176;77,8;76,7;75,6;73,3;
Sundbyberg;0183;Stockholms län;01;Enskild;Flickor;247;91,1;90,7;89,9;89,9;
Sundbyberg;0183;Stockholms län;01;Enskild;Pojkar;177;92,7;92,7;92,1;90,4;
Sundbyberg;0183;Stockholms län;01;Enskild;Samtliga;424;91,7;91,5;90,8;90,1;
Sundsvall;2281;Västernorrlands län;22;Samtliga;Flickor;590;82,2;80,7;78,5;76,9;
Sundsvall;2281;Västernorrlands län;22;Samtliga;Pojkar;621;80,7;78,9;76,0;75,0;
Sundsvall;2281;Västernorrlands län;22;Samtliga;Samtliga;1 211;81,4;79,8;77,2;76,0;
Sundsvall;2281;Västernorrlands län;22;Kommunal;Flickor;374;76,5;74,3;73,3;69,5;
Sundsvall;2281;Västernorrlands län;22;Kommunal;Pojkar;408;73,8;72,1;68,9;67,2;
Sundsvall;2281;Västernorrlands län;22;Kommunal;Samtliga;782;75,1;73,1;71,0;68,3;
Sundsvall;2281;Västernorrlands län;22;Enskild;Flickor;216;92,1;91,7;87,5;89,8;
Sundsvall;2281;Västernorrlands län;22;Enskild;Pojkar;213;93,9;92,0;89,7;90,1;
Sundsvall;2281;Västernorrlands län;22;Enskild;Samtliga;429;93,0;91,8;88,6;90,0;
Sunne;1766;Värmlands län;17;Samtliga;Flickor;60;68,3;68,3;66,7;63,3;
Sunne;1766;Värmlands län;17;Samtliga;Pojkar;75;77,3;77,3;76,0;76,0;
Sunne;1766;Värmlands län;17;Samtliga;Samtliga;135;73,3;73,3;71,9;70,4;
Sunne;1766;Värmlands län;17;Kommunal;Flickor;60;68,3;68,3;66,7;63,3;
Sunne;1766;Värmlands län;17;Kommunal;Pojkar;75;77,3;77,3;76,0;76,0;
Sunne;1766;Värmlands län;17;Kommunal;Samtliga;135;73,3;73,3;71,9;70,4;
Surahammar;1907;Västmanlands län;19;Samtliga;Flickor;47;..;..;..;76,6;
Surahammar;1907;Västmanlands län;19;Samtliga;Pojkar;55;~100;~100;~100;78,2;
Surahammar;1907;Västmanlands län;19;Samtliga;Samtliga;102;93,1;91,2;91,2;77,5;
Surahammar;1907;Västmanlands län;19;Kommunal;Flickor;47;..;..;..;76,6;
Surahammar;1907;Västmanlands län;19;Kommunal;Pojkar;55;~100;~100;~100;78,2;
Surahammar;1907;Västmanlands län;19;Kommunal;Samtliga;102;93,1;91,2;91,2;77,5;
Svalöv;1214;Skåne län;12;Samtliga;Flickor;88;67,0;65,9;62,5;59,1;
Svalöv;1214;Skåne län;12;Samtliga;Pojkar;89;77,5;75,3;68,5;67,4;
Svalöv;1214;Skåne län;12;Samtliga;Samtliga;177;72,3;70,6;65,5;63,3;
Svalöv;1214;Skåne län;12;Kommunal;Flickor;54;64,8;63,0;63,0;61,1;
Svalöv;1214;Skåne län;12;Kommunal;Pojkar;71;78,9;78,9;74,6;70,4;
Svalöv;1214;Skåne län;12;Kommunal;Samtliga;125;72,8;72,0;69,6;66,4;
Svalöv;1214;Skåne län;12;Enskild;Flickor;34;70,6;70,6;61,8;55,9;
Svalöv;1214;Skåne län;12;Enskild;Pojkar;18;72,2;61,1;44,4;55,6;
Svalöv;1214;Skåne län;12;Enskild;Samtliga;52;71,2;67,3;55,8;55,8;
Svedala;1263;Skåne län;12;Samtliga;Flickor;167;91,6;88,6;88,0;84,4;
Svedala;1263;Skåne län;12;Samtliga;Pojkar;161;91,9;90,1;88,2;86,3;
Svedala;1263;Skåne län;12;Samtliga;Samtliga;328;91,8;89,3;88,1;85,4;
Svedala;1263;Skåne län;12;Kommunal;Flickor;167;91,6;88,6;88,0;84,4;
Svedala;1263;Skåne län;12;Kommunal;Pojkar;161;91,9;90,1;88,2;86,3;
Svedala;1263;Skåne län;12;Kommunal;Samtliga;328;91,8;89,3;88,1;85,4;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Flickor;51;78,4;74,5;72,5;70,6;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Pojkar;76;81,6;81,6;76,3;80,3;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Samtliga;127;80,3;78,7;74,8;76,4;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Flickor;51;78,4;74,5;72,5;70,6;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Pojkar;76;81,6;81,6;76,3;80,3;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Samtliga;127;80,3;78,7;74,8;76,4;
Säffle;1785;Värmlands län;17;Samtliga;Flickor;82;70,7;68,3;68,3;64,6;
Säffle;1785;Värmlands län;17;Samtliga;Pojkar;66;63,6;63,6;63,6;62,1;
Säffle;1785;Värmlands län;17;Samtliga;Samtliga;148;67,6;66,2;66,2;63,5;
Säffle;1785;Värmlands län;17;Kommunal;Flickor;82;70,7;68,3;68,3;64,6;
Säffle;1785;Värmlands län;17;Kommunal;Pojkar;66;63,6;63,6;63,6;62,1;
Säffle;1785;Värmlands län;17;Kommunal;Samtliga;148;67,6;66,2;66,2;63,5;
Säter;2082;Dalarnas län;20;Samtliga;Flickor;52;84,6;80,8;75,0;76,9;
Säter;2082;Dalarnas län;20;Samtliga;Pojkar;65;92,3;89,2;83,1;83,1;
Säter;2082;Dalarnas län;20;Samtliga;Samtliga;117;88,9;85,5;79,5;80,3;
Säter;2082;Dalarnas län;20;Kommunal;Flickor;52;84,6;80,8;75,0;76,9;
Säter;2082;Dalarnas län;20;Kommunal;Pojkar;65;92,3;89,2;83,1;83,1;
Säter;2082;Dalarnas län;20;Kommunal;Samtliga;117;88,9;85,5;79,5;80,3;
Sävsjö;0684;Jönköpings län;06;Samtliga;Flickor;74;74,3;74,3;73,0;68,9;
Sävsjö;0684;Jönköpings län;06;Samtliga;Pojkar;86;70,9;69,8;68,6;66,3;
Sävsjö;0684;Jönköpings län;06;Samtliga;Samtliga;160;72,5;71,9;70,6;67,5;
Sävsjö;0684;Jönköpings län;06;Kommunal;Flickor;68;72,1;72,1;70,6;66,2;
Sävsjö;0684;Jönköpings län;06;Kommunal;Pojkar;78;70,5;69,2;67,9;65,4;
Sävsjö;0684;Jönköpings län;06;Kommunal;Samtliga;146;71,2;70,5;69,2;65,8;
Sävsjö;0684;Jönköpings län;06;Enskild;Flickor;6;100,0;100,0;100,0;100,0;
Sävsjö;0684;Jönköpings län;06;Enskild;Pojkar;8;~100;~100;~100;~100;
Sävsjö;0684;Jönköpings län;06;Enskild;Samtliga;14;~100;~100;~100;~100;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Flickor;136;77,2;77,2;76,5;76,5;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Pojkar;122;68,9;68,0;67,2;66,4;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Samtliga;258;73,3;72,9;72,1;71,7;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Flickor;132;78,0;78,0;77,3;77,3;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Pojkar;119;69,7;68,9;68,1;67,2;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Samtliga;251;74,1;73,7;72,9;72,5;
Söderhamn;2182;Gävleborgs län;21;Enskild;Flickor;..;..;..;..;..;
Söderhamn;2182;Gävleborgs län;21;Enskild;Pojkar;..;..;..;..;..;
Söderhamn;2182;Gävleborgs län;21;Enskild;Samtliga;7;..;..;..;..;
Söderköping;0582;Östergötlands län;05;Samtliga;Flickor;85;81,2;80,0;80,0;78,8;
Söderköping;0582;Östergötlands län;05;Samtliga;Pojkar;81;82,7;82,7;82,7;80,2;
Söderköping;0582;Östergötlands län;05;Samtliga;Samtliga;166;81,9;81,3;81,3;79,5;
Söderköping;0582;Östergötlands län;05;Kommunal;Flickor;79;82,3;81,0;81,0;79,7;
Söderköping;0582;Östergötlands län;05;Kommunal;Pojkar;75;84,0;84,0;84,0;81,3;
Söderköping;0582;Östergötlands län;05;Kommunal;Samtliga;154;83,1;82,5;82,5;80,5;
Söderköping;0582;Östergötlands län;05;Enskild;Flickor;6;..;..;..;..;
Söderköping;0582;Östergötlands län;05;Enskild;Pojkar;6;..;..;..;..;
Söderköping;0582;Östergötlands län;05;Enskild;Samtliga;12;~100;~100;~100;~100;
Södertälje;0181;Stockholms län;01;Samtliga;Flickor;603;87,4;85,9;84,6;81,9;
Södertälje;0181;Stockholms län;01;Samtliga;Pojkar;623;86,7;85,7;82,8;80,9;
Södertälje;0181;Stockholms län;01;Samtliga;Samtliga;1 226;87,0;85,8;83,7;81,4;
Södertälje;0181;Stockholms län;01;Kommunal;Flickor;401;85,5;83,5;81,8;79,6;
Södertälje;0181;Stockholms län;01;Kommunal;Pojkar;457;85,6;84,2;81,6;79,6;
Södertälje;0181;Stockholms län;01;Kommunal;Samtliga;858;85,5;83,9;81,7;79,6;
Södertälje;0181;Stockholms län;01;Enskild;Flickor;202;91,1;90,6;90,1;86,6;
Södertälje;0181;Stockholms län;01;Enskild;Pojkar;166;89,8;89,8;86,1;84,3;
Södertälje;0181;Stockholms län;01;Enskild;Samtliga;368;90,5;90,2;88,3;85,6;
Sölvesborg;1083;Blekinge län;10;Samtliga;Flickor;87;81,6;77,0;73,6;74,7;
Sölvesborg;1083;Blekinge län;10;Samtliga;Pojkar;124;74,2;72,6;71,0;66,9;
Sölvesborg;1083;Blekinge län;10;Samtliga;Samtliga;211;77,3;74,4;72,0;70,1;
Sölvesborg;1083;Blekinge län;10;Kommunal;Flickor;87;81,6;77,0;73,6;74,7;
Sölvesborg;1083;Blekinge län;10;Kommunal;Pojkar;124;74,2;72,6;71,0;66,9;
Sölvesborg;1083;Blekinge län;10;Kommunal;Samtliga;211;77,3;74,4;72,0;70,1;
Tanum;1435;Västra Götalands län;14;Samtliga;Flickor;60;68,3;66,7;66,7;65,0;
Tanum;1435;Västra Götalands län;14;Samtliga;Pojkar;89;71,9;70,8;67,4;65,2;
Tanum;1435;Västra Götalands län;14;Samtliga;Samtliga;149;70,5;69,1;67,1;65,1;
Tanum;1435;Västra Götalands län;14;Kommunal;Flickor;60;68,3;66,7;66,7;65,0;
Tanum;1435;Västra Götalands län;14;Kommunal;Pojkar;89;71,9;70,8;67,4;65,2;
Tanum;1435;Västra Götalands län;14;Kommunal;Samtliga;149;70,5;69,1;67,1;65,1;
Tibro;1472;Västra Götalands län;14;Samtliga;Flickor;61;78,7;77,0;77,0;73,8;
Tibro;1472;Västra Götalands län;14;Samtliga;Pojkar;51;82,4;76,5;74,5;64,7;
Tibro;1472;Västra Götalands län;14;Samtliga;Samtliga;112;80,4;76,8;75,9;69,6;
Tibro;1472;Västra Götalands län;14;Kommunal;Flickor;61;78,7;77,0;77,0;73,8;
Tibro;1472;Västra Götalands län;14;Kommunal;Pojkar;51;82,4;76,5;74,5;64,7;
Tibro;1472;Västra Götalands län;14;Kommunal;Samtliga;112;80,4;76,8;75,9;69,6;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Flickor;66;75,8;72,7;69,7;66,7;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Pojkar;72;80,6;77,8;70,8;66,7;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Samtliga;138;78,3;75,4;70,3;66,7;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Flickor;66;75,8;72,7;69,7;66,7;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Pojkar;72;80,6;77,8;70,8;66,7;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Samtliga;138;78,3;75,4;70,3;66,7;
Tierp;0360;Uppsala län;03;Samtliga;Flickor;95;82,1;81,1;77,9;77,9;
Tierp;0360;Uppsala län;03;Samtliga;Pojkar;131;81,7;77,9;73,3;69,5;
Tierp;0360;Uppsala län;03;Samtliga;Samtliga;226;81,9;79,2;75,2;73,0;
Tierp;0360;Uppsala län;03;Kommunal;Flickor;95;82,1;81,1;77,9;77,9;
Tierp;0360;Uppsala län;03;Kommunal;Pojkar;131;81,7;77,9;73,3;69,5;
Tierp;0360;Uppsala län;03;Kommunal;Samtliga;226;81,9;79,2;75,2;73,0;
Timrå;2262;Västernorrlands län;22;Samtliga;Flickor;89;69,7;65,2;64,0;60,7;
Timrå;2262;Västernorrlands län;22;Samtliga;Pojkar;95;82,1;82,1;78,9;80,0;
Timrå;2262;Västernorrlands län;22;Samtliga;Samtliga;184;76,1;73,9;71,7;70,7;
Timrå;2262;Västernorrlands län;22;Kommunal;Flickor;89;69,7;65,2;64,0;60,7;
Timrå;2262;Västernorrlands län;22;Kommunal;Pojkar;95;82,1;82,1;78,9;80,0;
Timrå;2262;Västernorrlands län;22;Kommunal;Samtliga;184;76,1;73,9;71,7;70,7;
Tingsryd;0763;Kronobergs län;07;Samtliga;Flickor;42;78,6;78,6;78,6;78,6;
Tingsryd;0763;Kronobergs län;07;Samtliga;Pojkar;62;71,0;69,4;67,7;69,4;
Tingsryd;0763;Kronobergs län;07;Samtliga;Samtliga;104;74,0;73,1;72,1;73,1;
Tingsryd;0763;Kronobergs län;07;Kommunal;Flickor;42;78,6;78,6;78,6;78,6;
Tingsryd;0763;Kronobergs län;07;Kommunal;Pojkar;62;71,0;69,4;67,7;69,4;
Tingsryd;0763;Kronobergs län;07;Kommunal;Samtliga;104;74,0;73,1;72,1;73,1;
Tjörn;1419;Västra Götalands län;14;Samtliga;Flickor;84;86,9;84,5;83,3;81,0;
Tjörn;1419;Västra Götalands län;14;Samtliga;Pojkar;81;85,2;85,2;84,0;82,7;
Tjörn;1419;Västra Götalands län;14;Samtliga;Samtliga;165;86,1;84,8;83,6;81,8;
Tjörn;1419;Västra Götalands län;14;Kommunal;Flickor;84;86,9;84,5;83,3;81,0;
Tjörn;1419;Västra Götalands län;14;Kommunal;Pojkar;81;85,2;85,2;84,0;82,7;
Tjörn;1419;Västra Götalands län;14;Kommunal;Samtliga;165;86,1;84,8;83,6;81,8;
Tomelilla;1270;Skåne län;12;Samtliga;Flickor;55;~100;89,1;85,5;81,8;
Tomelilla;1270;Skåne län;12;Samtliga;Pojkar;58;..;70,7;55,2;58,6;
