Statistik från Skolverket, https://www.skolverket.se

Grundskola - Antal elever per årskurs
Valt läsår: 2022/23

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Andel (%) flickor, årskurs 1-9;Andel (%) elever med utländsk bakgrund, åk 1-9;Andel (%) elever med föräldrar med eftergymnasial utb., åk 1-9;Elever, årskurs 1;Elever, årskurs 2;Elever, årskurs 3;Elever, årskurs 4;Elever, årskurs 5;Elever, årskurs 6;Elever, årskurs 7;Elever, årskurs 8;Elever, årskurs 9;Elever, årskurs 1-9;
Partille;1402;Västra Götalands län;14;Samtliga;47,8;19,8;75,7;536;512;575;584;522;632;541;519;506;4 927;
Partille;1402;Västra Götalands län;14;Kommunal;47,7;20,2;75,1;518;494;557;565;503;611;519;500;486;4 753;
Partille;1402;Västra Götalands län;14;Enskild;50,6;10,3;92,5;18;18;18;19;19;21;22;19;20;174;
Perstorp;1275;Skåne län;12;Samtliga;46,6;42,8;34,7;97;103;97;89;92;82;100;104;93;857;
Perstorp;1275;Skåne län;12;Kommunal;46,6;42,8;34,7;97;103;97;89;92;82;100;104;93;857;
Piteå;2581;Norrbottens län;25;Samtliga;48,9;9,5;60,9;457;488;497;459;465;448;451;484;437;4 186;
Piteå;2581;Norrbottens län;25;Kommunal;48,6;..;60,9;430;458;454;443;458;433;451;484;437;4 048;
Piteå;2581;Norrbottens län;25;Enskild;55,1;..;60,9;27;30;43;16;7;15;.;.;.;138;
Ragunda;2303;Jämtlands län;23;Samtliga;50,2;18,1;40,1;57;59;56;71;54;60;60;52;57;526;
Ragunda;2303;Jämtlands län;23;Kommunal;50,2;18,1;40,1;57;59;56;71;54;60;60;52;57;526;
Robertsfors;2409;Västerbottens län;24;Samtliga;49,6;12,7;50,7;87;80;74;76;67;70;81;74;77;686;
Robertsfors;2409;Västerbottens län;24;Kommunal;49,6;12,7;50,7;87;80;74;76;67;70;81;74;77;686;
Ronneby;1081;Blekinge län;10;Samtliga;49,8;32,8;50,9;323;363;341;352;358;377;353;319;341;3 127;
Ronneby;1081;Blekinge län;10;Kommunal;49,6;33,3;50,0;268;305;279;296;300;317;303;271;276;2 615;
Ronneby;1081;Blekinge län;10;Enskild;51,2;30,3;55,5;55;58;62;56;58;60;50;48;65;512;
Rättvik;2031;Dalarnas län;20;Samtliga;48,2;12,0;52,4;88;109;92;85;106;112;95;116;107;910;
Rättvik;2031;Dalarnas län;20;Kommunal;48,2;12,0;52,4;88;109;92;85;106;112;95;116;107;910;
Sala;1981;Västmanlands län;19;Samtliga;48,1;23,3;50,8;272;288;273;296;302;312;271;255;263;2 532;
Sala;1981;Västmanlands län;19;Kommunal;48,1;23,3;50,8;272;288;273;296;302;312;271;255;263;2 532;
Salem;0128;Stockholms län;01;Samtliga;46,8;27,6;63,5;253;238;230;230;243;211;215;224;229;2 073;
Salem;0128;Stockholms län;01;Kommunal;47,8;30,4;62,4;152;140;148;177;193;184;187;197;202;1 580;
Salem;0128;Stockholms län;01;Enskild;43,6;18,5;66,9;101;98;82;53;50;27;28;27;27;493;
Sandviken;2181;Gävleborgs län;21;Samtliga;50,5;30,7;48,7;413;451;465;453;433;406;398;407;447;3 873;
Sandviken;2181;Gävleborgs län;21;Kommunal;50,0;30,7;47,6;393;428;441;431;412;383;375;385;426;3 674;
Sandviken;2181;Gävleborgs län;21;Enskild;58,8;30,7;69,3;20;23;24;22;21;23;23;22;21;199;
Sigtuna;0191;Stockholms län;01;Samtliga;48,8;47,7;54,3;637;682;658;639;670;644;603;626;664;5 823;
Sigtuna;0191;Stockholms län;01;Kommunal;48,6;54,6;49,7;525;572;551;523;550;522;454;402;450;4 549;
Sigtuna;0191;Stockholms län;01;Internationella skolor;50,0;61,3;64,5;.;.;.;.;.;.;.;22;40;62;
Sigtuna;0191;Stockholms län;01;Enskild;49,3;20,8;71,1;112;110;107;116;120;122;149;202;174;1 212;
Simrishamn;1291;Skåne län;12;Samtliga;49,0;23,5;56,3;179;165;182;185;160;182;186;211;212;1 662;
Simrishamn;1291;Skåne län;12;Kommunal;48,8;26,9;48,3;125;122;125;126;101;111;137;165;161;1 173;
Simrishamn;1291;Skåne län;12;Enskild;49,7;15,3;75,3;54;43;57;59;59;71;49;46;51;489;
Sjöbo;1265;Skåne län;12;Samtliga;47,4;13,3;45,2;203;229;229;229;223;201;127;173;160;1 774;
Sjöbo;1265;Skåne län;12;Kommunal;47,7;14,6;41,7;162;195;188;189;183;167;121;166;155;1 526;
Sjöbo;1265;Skåne län;12;Enskild;45,2;5,2;66,5;41;34;41;40;40;34;6;7;5;248;
Skara;1495;Västra Götalands län;14;Samtliga;48,2;28,4;49,3;214;237;199;213;185;227;200;226;208;1 909;
Skara;1495;Västra Götalands län;14;Kommunal;47,9;31,2;46,8;196;219;181;193;167;212;163;191;175;1 697;
Skara;1495;Västra Götalands län;14;Enskild;50,9;6,1;68,9;18;18;18;20;18;15;37;35;33;212;
Skellefteå;2482;Västerbottens län;24;Samtliga;48,0;15,2;61,6;824;840;873;798;819;861;866;846;822;7 549;
Skellefteå;2482;Västerbottens län;24;Kommunal;48,0;13,7;61,8;742;769;826;756;758;816;778;764;754;6 963;
Skellefteå;2482;Västerbottens län;24;Enskild;48,1;31,6;61,4;80;70;42;42;58;45;84;82;64;567;
Skellefteå;2482;Västerbottens län;24;Internationella skolor;31,6;~100;.;2;1;5;.;3;.;4;.;4;19;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;52,4;26,9;37,4;47;52;38;47;31;39;36;40;31;361;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;52,4;26,9;37,4;47;52;38;47;31;39;36;40;31;361;
Skurup;1264;Skåne län;12;Samtliga;49,9;18,5;51,2;186;206;209;205;190;201;163;204;193;1 757;
Skurup;1264;Skåne län;12;Kommunal;..;..;51,2;186;206;209;205;187;196;163;204;193;1 749;
Skurup;1264;Skåne län;12;Enskild;..;..;..;.;.;.;.;3;5;.;.;.;8;
Skövde;1496;Västra Götalands län;14;Samtliga;48,8;22,9;63,1;699;692;691;645;625;706;674;620;619;5 971;
Skövde;1496;Västra Götalands län;14;Kommunal;48,8;24,0;61,1;632;625;624;576;557;608;507;472;499;5 100;
Skövde;1496;Västra Götalands län;14;Enskild;49,1;17,0;74,6;67;67;67;69;68;98;167;148;120;871;
Smedjebacken;2061;Dalarnas län;20;Samtliga;47,3;13,9;45,7;119;116;118;116;129;114;111;120;103;1 046;
Smedjebacken;2061;Dalarnas län;20;Kommunal;47,3;13,9;45,7;119;116;118;116;129;114;111;120;103;1 046;
Sollefteå;2283;Västernorrlands län;22;Samtliga;49,2;20,8;49,5;219;216;204;187;208;216;186;205;187;1 828;
Sollefteå;2283;Västernorrlands län;22;Kommunal;49,4;20,7;49,6;216;215;199;184;202;216;186;205;187;1 810;
Sollefteå;2283;Västernorrlands län;22;Enskild;27,8;33,3;33,3;3;1;5;3;6;.;.;.;.;18;
Sollentuna;0163;Stockholms län;01;Samtliga;48,4;34,7;74,8;1 087;1 083;1 129;1 048;1 075;1 164;1 178;1 179;1 135;10 078;
Sollentuna;0163;Stockholms län;01;Kommunal;48,2;30,0;77,0;742;733;793;786;773;843;856;873;846;7 245;
Sollentuna;0163;Stockholms län;01;Enskild;48,8;46,7;69,1;345;350;336;262;302;321;322;306;289;2 833;
Solna;0184;Stockholms län;01;Samtliga;46,1;34,7;75,3;690;740;725;675;696;722;700;735;676;6 359;
Solna;0184;Stockholms län;01;Kommunal;44,7;35,9;69,5;409;483;495;297;320;331;271;301;330;3 237;
Solna;0184;Stockholms län;01;Enskild;47,6;33,4;81,3;281;257;230;378;376;391;429;434;346;3 122;
Sorsele;2422;Västerbottens län;24;Samtliga;47,0;14,7;48,8;23;25;27;25;20;29;24;17;27;217;
Sorsele;2422;Västerbottens län;24;Kommunal;47,0;14,7;48,8;23;25;27;25;20;29;24;17;27;217;
Sotenäs;1427;Västra Götalands län;14;Samtliga;49,4;15,5;54,3;85;76;63;80;64;74;85;77;86;690;
Sotenäs;1427;Västra Götalands län;14;Kommunal;49,4;15,5;54,3;85;76;63;80;64;74;85;77;86;690;
Staffanstorp;1230;Skåne län;12;Samtliga;48,7;21,1;73,3;406;453;420;423;370;453;405;342;364;3 636;
Staffanstorp;1230;Skåne län;12;Kommunal;48,1;17,9;72,5;346;390;357;354;302;374;344;342;364;3 173;
Staffanstorp;1230;Skåne län;12;Enskild;52,7;43,0;78,6;60;63;63;69;68;79;61;.;.;463;
Stenungsund;1415;Västra Götalands län;14;Samtliga;48,1;14,3;65,3;343;365;345;364;332;376;377;380;381;3 263;
Stenungsund;1415;Västra Götalands län;14;Kommunal;47,8;14,2;64,4;321;344;328;341;314;353;354;357;363;3 075;
Stenungsund;1415;Västra Götalands län;14;Enskild;53,2;15,4;80,3;22;21;17;23;18;23;23;23;18;188;
Stockholm;0180;Stockholms län;01;Samtliga;49,2;31,6;73,8;10 478;10 867;10 759;10 791;10 761;11 553;11 333;11 164;10 971;98 677;
Stockholm;0180;Stockholms län;01;Kommunal;48,2;27,8;73,7;8 281;8 602;8 479;7 781;7 661;7 868;6 961;6 820;6 814;69 267;
Stockholm;0180;Stockholms län;01;Internationella skolor;49,2;75,2;68,4;261;337;361;240;210;290;299;270;312;2 580;
Stockholm;0180;Stockholms län;01;Enskild;51,8;37,3;74,4;1 936;1 928;1 919;2 770;2 890;3 395;4 073;4 074;3 845;26 830;
Storfors;1760;Värmlands län;17;Samtliga;49,1;13,7;43,5;39;42;36;36;26;40;37;42;81;379;
Storfors;1760;Värmlands län;17;Kommunal;49,4;13,7;40,1;39;42;36;36;26;40;37;42;44;342;
Storfors;1760;Värmlands län;17;Enskild;45,9;13,5;75,7;.;.;.;.;.;.;.;.;37;37;
Storuman;2421;Västerbottens län;24;Samtliga;50,9;13,0;55,5;52;52;54;57;64;59;70;74;64;546;
Storuman;2421;Västerbottens län;24;Kommunal;50,9;13,0;55,5;52;52;54;57;64;59;70;74;64;546;
Strängnäs;0486;Södermanlands län;04;Samtliga;49,1;21,0;60,6;471;519;457;489;462;525;480;488;486;4 377;
Strängnäs;0486;Södermanlands län;04;Kommunal;49,3;28,9;52,0;303;357;304;259;238;294;235;245;248;2 483;
Strängnäs;0486;Södermanlands län;04;Enskild;48,8;10,7;71,9;168;162;153;230;224;231;245;243;238;1 894;
Strömstad;1486;Västra Götalands län;14;Samtliga;47,6;35,5;47,1;176;151;168;181;170;175;154;153;131;1 459;
Strömstad;1486;Västra Götalands län;14;Kommunal;47,6;35,5;47,1;176;151;168;181;170;175;154;153;131;1 459;
Strömsund;2313;Jämtlands län;23;Samtliga;51,7;21,2;43,4;125;119;135;133;133;127;114;111;99;1 096;
Strömsund;2313;Jämtlands län;23;Kommunal;51,7;21,2;43,4;125;119;135;133;133;127;114;111;99;1 096;
Sundbyberg;0183;Stockholms län;01;Samtliga;50,9;39,2;68,7;572;538;539;642;662;681;618;635;598;5 485;
Sundbyberg;0183;Stockholms län;01;Kommunal;48,0;40,1;63,2;498;482;470;386;351;367;193;171;175;3 093;
Sundbyberg;0183;Stockholms län;01;Enskild;54,6;38,0;75,7;74;56;69;256;311;314;425;464;423;2 392;
Sundsvall;2281;Västernorrlands län;22;Samtliga;48,7;16,7;62,4;1 117;1 033;1 088;1 090;1 159;1 222;1 214;1 249;1 189;10 361;
Sundsvall;2281;Västernorrlands län;22;Kommunal;48,4;19,0;56,3;935;865;780;686;765;774;775;815;785;7 180;
Sundsvall;2281;Västernorrlands län;22;Enskild;49,2;11,4;76,2;182;168;308;404;394;448;439;434;404;3 181;
Sunne;1766;Värmlands län;17;Samtliga;49,0;16,4;51,8;156;130;123;139;139;148;134;140;131;1 240;
Sunne;1766;Värmlands län;17;Kommunal;48,6;16,6;51,6;140;117;109;123;128;138;134;140;131;1 160;
Sunne;1766;Värmlands län;17;Enskild;55,0;12,5;53,8;16;13;14;16;11;10;.;.;.;80;
Surahammar;1907;Västmanlands län;19;Samtliga;46,9;23,9;41,7;124;109;131;130;130;145;106;123;116;1 114;
Surahammar;1907;Västmanlands län;19;Kommunal;46,9;23,9;41,7;124;109;131;130;130;145;106;123;116;1 114;
Svalöv;1214;Skåne län;12;Samtliga;48,3;25,1;53,8;190;212;191;174;187;189;171;167;187;1 668;
Svalöv;1214;Skåne län;12;Kommunal;47,8;26,0;52,8;168;189;168;156;163;166;138;137;139;1 424;
Svalöv;1214;Skåne län;12;Enskild;50,8;20,1;59,8;22;23;23;18;24;23;33;30;48;244;
Svedala;1263;Skåne län;12;Samtliga;48,7;16,6;67,2;389;382;351;402;325;383;324;311;319;3 186;
Svedala;1263;Skåne län;12;Kommunal;48,9;16,7;67,0;379;369;341;393;316;383;324;311;319;3 135;
Svedala;1263;Skåne län;12;Enskild;39,2;13,7;74,5;10;13;10;9;9;.;.;.;.;51;
Svenljunga;1465;Västra Götalands län;14;Samtliga;46,9;24,8;36,2;113;132;129;119;121;131;137;106;114;1 102;
Svenljunga;1465;Västra Götalands län;14;Kommunal;46,9;24,8;36,2;113;132;129;119;121;131;137;106;114;1 102;
Säffle;1785;Värmlands län;17;Samtliga;48,4;23,9;40,3;158;148;148;155;143;168;155;175;158;1 408;
Säffle;1785;Värmlands län;17;Kommunal;48,1;24,3;40,3;147;131;133;141;123;148;155;175;158;1 311;
Säffle;1785;Värmlands län;17;Enskild;53,6;19,6;41,2;11;17;15;14;20;20;.;.;.;97;
Säter;2082;Dalarnas län;20;Samtliga;47,1;10,8;53,3;128;147;122;118;126;121;117;117;107;1 103;
Säter;2082;Dalarnas län;20;Kommunal;47,1;10,8;53,3;128;147;122;118;126;121;117;117;107;1 103;
Sävsjö;0684;Jönköpings län;06;Samtliga;45,9;34,2;50,1;136;148;152;133;155;164;165;148;157;1 358;
Sävsjö;0684;Jönköpings län;06;Kommunal;45,7;35,0;49,8;123;142;140;124;145;151;151;132;138;1 246;
Sävsjö;0684;Jönköpings län;06;Enskild;49,1;25,9;53,6;13;6;12;9;10;13;14;16;19;112;
Söderhamn;2182;Gävleborgs län;21;Samtliga;49,1;26,6;44,9;298;285;277;283;277;292;268;290;276;2 546;
Söderhamn;2182;Gävleborgs län;21;Kommunal;49,2;26,1;46,0;277;269;263;261;259;269;259;277;261;2 395;
Söderhamn;2182;Gävleborgs län;21;Enskild;47,0;33,8;27,8;21;16;14;22;18;23;9;13;15;151;
Söderköping;0582;Östergötlands län;05;Samtliga;47,6;9,0;56,7;193;192;206;197;188;187;160;160;178;1 661;
Söderköping;0582;Östergötlands län;05;Kommunal;47,7;8,9;55,7;177;172;188;174;175;164;149;146;159;1 504;
Söderköping;0582;Östergötlands län;05;Enskild;46,5;10,2;66,2;16;20;18;23;13;23;11;14;19;157;
Södertälje;0181;Stockholms län;01;Samtliga;48,8;54,4;52,1;1 212;1 211;1 200;1 282;1 209;1 273;1 229;1 236;1 247;11 099;
Södertälje;0181;Stockholms län;01;Kommunal;48,1;58,9;48,2;903;893;909;948;891;924;860;884;893;8 105;
Södertälje;0181;Stockholms län;01;Enskild;50,7;42,3;62,7;309;318;291;334;318;349;369;352;354;2 994;
Sölvesborg;1083;Blekinge län;10;Samtliga;46,5;15,3;54,0;198;168;198;189;196;199;213;172;163;1 696;
Sölvesborg;1083;Blekinge län;10;Kommunal;46,5;15,3;54,0;198;168;198;189;196;199;213;172;163;1 696;
Tanum;1435;Västra Götalands län;14;Samtliga;46,6;16,5;52,2;143;153;137;113;134;158;158;124;117;1 237;
Tanum;1435;Västra Götalands län;14;Kommunal;..;16,6;52,1;142;151;136;111;134;153;158;124;117;1 226;
Tanum;1435;Västra Götalands län;14;Enskild;..;.;63,6;1;2;1;2;.;5;.;.;.;11;
Tibro;1472;Västra Götalands län;14;Samtliga;48,3;23,8;46,7;127;131;135;115;130;129;112;146;118;1 143;
Tibro;1472;Västra Götalands län;14;Kommunal;48,3;23,8;46,7;127;131;135;115;130;129;112;146;118;1 143;
Tidaholm;1498;Västra Götalands län;14;Samtliga;47,6;15,9;48,3;161;148;136;178;140;142;137;142;125;1 309;
Tidaholm;1498;Västra Götalands län;14;Kommunal;47,6;15,9;48,3;161;148;136;178;140;142;137;142;125;1 309;
Tierp;0360;Uppsala län;03;Samtliga;49,4;19,9;44,5;296;243;242;247;227;245;223;248;202;2 173;
Tierp;0360;Uppsala län;03;Kommunal;49,4;19,9;44,5;296;243;242;247;227;245;223;248;202;2 173;
Timrå;2262;Västernorrlands län;22;Samtliga;48,0;14,7;51,5;183;213;185;200;201;197;186;194;184;1 743;
Timrå;2262;Västernorrlands län;22;Kommunal;48,0;14,7;51,5;183;213;185;200;201;197;186;194;184;1 743;
Tingsryd;0763;Kronobergs län;07;Samtliga;48,1;23,5;41,7;134;147;133;134;123;147;126;144;131;1 219;
Tingsryd;0763;Kronobergs län;07;Kommunal;47,2;24,8;41,9;123;130;123;125;110;138;94;102;94;1 039;
Tingsryd;0763;Kronobergs län;07;Enskild;53,3;16,1;40,6;11;17;10;9;13;9;32;42;37;180;
Tjörn;1419;Västra Götalands län;14;Samtliga;49,9;12,7;62,4;184;179;178;158;163;179;168;180;184;1 573;
Tjörn;1419;Västra Götalands län;14;Kommunal;50,0;..;62,5;177;177;172;155;160;179;168;180;184;1 552;
Tjörn;1419;Västra Götalands län;14;Enskild;42,9;..;52,4;7;2;6;3;3;.;.;.;.;21;
Tomelilla;1270;Skåne län;12;Samtliga;47,8;22,0;41,2;152;155;150;139;140;155;113;99;128;1 231;
Tomelilla;1270;Skåne län;12;Kommunal;48,0;24,5;38,9;130;133;130;120;120;135;113;99;128;1 108;
Tomelilla;1270;Skåne län;12;Enskild;46,3;.;61,8;22;22;20;19;20;20;.;.;.;123;
Torsby;1737;Värmlands län;17;Samtliga;49,5;19,4;42,6;105;128;104;131;126;120;103;108;115;1 040;
Torsby;1737;Värmlands län;17;Kommunal;49,5;19,4;42,6;105;128;104;131;126;120;103;108;115;1 040;
Torsås;0834;Kalmar län;08;Samtliga;48,7;15,7;50,8;70;82;57;61;59;76;66;63;70;604;
Torsås;0834;Kalmar län;08;Kommunal;48,7;15,7;50,8;70;82;57;61;59;76;66;63;70;604;
Tranemo;1452;Västra Götalands län;14;Samtliga;49,1;27,5;49,7;139;146;137;159;131;145;141;147;131;1 276;
Tranemo;1452;Västra Götalands län;14;Kommunal;49,1;27,5;49,7;139;146;137;159;131;145;141;147;131;1 276;
Tranås;0687;Jönköpings län;06;Samtliga;47,6;26,8;53,1;202;219;185;253;230;219;228;218;214;1 968;
Tranås;0687;Jönköpings län;06;Kommunal;47,7;27,2;52,8;188;211;176;241;223;209;228;218;214;1 908;
Tranås;0687;Jönköpings län;06;Enskild;41,7;13,3;61,7;14;8;9;12;7;10;.;.;.;60;
Trelleborg;1287;Skåne län;12;Samtliga;48,9;24,9;55,1;510;528;568;510;550;568;546;531;525;4 836;
Trelleborg;1287;Skåne län;12;Kommunal;47,9;24,1;53,7;470;493;536;458;489;468;430;445;470;4 259;
Trelleborg;1287;Skåne län;12;Enskild;56,0;30,8;66,0;40;35;32;52;61;100;116;86;55;577;
Trollhättan;1488;Västra Götalands län;14;Samtliga;49,0;33,6;59,6;684;705;723;701;743;766;708;787;750;6 567;
Trollhättan;1488;Västra Götalands län;14;Kommunal;49,0;32,2;58,3;577;583;610;568;612;626;556;607;591;5 330;
Trollhättan;1488;Västra Götalands län;14;Enskild;48,9;39,7;65,2;107;122;113;133;131;140;152;180;159;1 237;
Trosa;0488;Södermanlands län;04;Samtliga;48,8;18,2;59,5;190;191;182;161;201;196;161;184;185;1 651;
Trosa;0488;Södermanlands län;04;Kommunal;48,8;18,2;59,5;190;191;182;161;201;196;161;184;185;1 651;
Tyresö;0138;Stockholms län;01;Samtliga;48,3;18,8;67,6;642;695;693;727;738;726;751;735;694;6 401;
Tyresö;0138;Stockholms län;01;Kommunal;47,3;16,0;66,4;572;638;637;558;540;534;592;581;536;5 188;
Tyresö;0138;Stockholms län;01;Enskild;52,8;30,9;73,0;70;57;56;169;198;192;159;154;158;1 213;
Täby;0160;Stockholms län;01;Samtliga;48,3;18,8;83,2;956;910;979;1 154;1 205;1 305;1 354;1 408;1 389;10 660;
Täby;0160;Stockholms län;01;Kommunal;48,5;15,3;83,7;732;684;758;637;680;579;593;574;566;5 803;
Täby;0160;Stockholms län;01;Enskild;48,0;22,9;82,7;224;226;221;517;525;726;761;834;823;4 857;
Töreboda;1473;Västra Götalands län;14;Samtliga;47,5;22,7;47,4;88;103;99;86;94;97;100;81;111;859;
Töreboda;1473;Västra Götalands län;14;Kommunal;47,9;..;45,9;76;79;83;77;80;85;100;81;111;772;
Töreboda;1473;Västra Götalands län;14;Enskild;43,7;..;60,9;12;24;16;9;14;12;.;.;.;87;
Uddevalla;1485;Västra Götalands län;14;Samtliga;48,8;27,9;60,5;682;685;697;711;734;769;685;659;698;6 320;
Uddevalla;1485;Västra Götalands län;14;Kommunal;49,0;28,5;59,3;604;606;625;626;642;686;580;552;596;5 517;
Uddevalla;1485;Västra Götalands län;14;Enskild;47,4;23,8;68,5;78;79;72;85;92;83;105;107;102;803;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;48,5;17,8;54,1;266;300;289;255;317;289;286;255;317;2 574;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;48,3;17,6;53,1;241;271;266;243;302;280;286;255;317;2 461;
Ulricehamn;1491;Västra Götalands län;14;Enskild;53,1;21,2;75,2;25;29;23;12;15;9;.;.;.;113;
Umeå;2480;Västerbottens län;24;Samtliga;49,1;14,6;75,9;1 471;1 460;1 501;1 495;1 554;1 483;1 538;1 496;1 322;13 320;
Umeå;2480;Västerbottens län;24;Kommunal;48,7;13,1;74,8;1 357;1 328;1 354;1 303;1 358;1 154;1 218;1 165;1 018;11 255;
Umeå;2480;Västerbottens län;24;Enskild;51,7;22,7;81,6;114;132;147;192;196;329;320;331;304;2 065;
Upplands Väsby;0114;Stockholms län;01;Samtliga;48,6;41,7;61,5;632;628;617;610;566;555;528;554;556;5 246;
Upplands Väsby;0114;Stockholms län;01;Kommunal;47,2;40,0;60,9;320;310;305;310;272;279;256;239;274;2 565;
Upplands Väsby;0114;Stockholms län;01;Enskild;50,1;43,3;62,1;312;318;312;300;294;276;272;315;282;2 681;
Upplands-Bro;0139;Stockholms län;01;Samtliga;48,3;40,9;58,0;459;436;471;424;413;408;393;351;340;3 695;
Upplands-Bro;0139;Stockholms län;01;Kommunal;48,2;42,7;57,4;370;377;389;350;346;355;312;298;317;3 114;
Upplands-Bro;0139;Stockholms län;01;Enskild;49,1;31,5;61,6;89;59;82;74;67;53;81;53;23;581;
Uppsala;0380;Uppsala län;03;Samtliga;48,8;28,0;71,1;2 805;2 696;2 632;2 711;2 709;2 791;2 696;2 814;2 706;24 560;
Uppsala;0380;Uppsala län;03;Kommunal;47,9;27,6;68,8;2 447;2 387;2 301;2 238;2 245;2 065;1 896;1 995;1 896;19 470;
Uppsala;0380;Uppsala län;03;Internationella skolor;50,0;~100;48,0;10;4;6;7;6;3;3;5;6;50;
Uppsala;0380;Uppsala län;03;Enskild;52,3;28,7;80,2;348;305;325;466;458;723;797;814;804;5 040;
Uppvidinge;0760;Kronobergs län;07;Samtliga;49,2;38,2;41,0;104;120;105;96;113;111;94;103;107;953;
Uppvidinge;0760;Kronobergs län;07;Kommunal;49,3;38,0;40,7;100;112;98;88;105;101;94;103;107;908;
Uppvidinge;0760;Kronobergs län;07;Enskild;46,7;42,2;46,7;4;8;7;8;8;10;.;.;.;45;
Vadstena;0584;Östergötlands län;05;Samtliga;47,6;12,4;54,7;61;84;77;81;71;65;70;67;71;647;
Vadstena;0584;Östergötlands län;05;Kommunal;47,6;12,4;54,7;61;84;77;81;71;65;70;67;71;647;
Vaggeryd;0665;Jönköpings län;06;Samtliga;50,0;21,6;55,3;182;185;185;189;212;193;181;187;207;1 721;
Vaggeryd;0665;Jönköpings län;06;Kommunal;49,7;..;54,5;168;172;171;179;199;183;181;187;207;1 647;
Vaggeryd;0665;Jönköpings län;06;Enskild;55,4;..;74,3;14;13;14;10;13;10;.;.;.;74;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;46,3;19,7;42,8;70;70;67;67;68;57;72;76;81;628;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;46,4;..;42,7;57;59;59;53;59;46;72;76;81;562;
Valdemarsvik;0563;Östergötlands län;05;Enskild;45,5;..;43,9;13;11;8;14;9;11;.;.;.;66;
Vallentuna;0115;Stockholms län;01;Samtliga;47,8;16,0;70,9;503;496;504;499;467;518;425;443;418;4 273;
Vallentuna;0115;Stockholms län;01;Kommunal;47,0;16,3;70,8;441;436;436;435;409;404;306;307;275;3 449;
Vallentuna;0115;Stockholms län;01;Enskild;51,0;14,7;71,1;62;60;68;64;58;114;119;136;143;824;
Vansbro;2021;Dalarnas län;20;Samtliga;49,1;15,5;39,4;69;72;68;76;75;69;85;82;86;682;
Vansbro;2021;Dalarnas län;20;Kommunal;48,4;16,3;38,8;55;59;57;59;59;66;85;82;86;608;
Vansbro;2021;Dalarnas län;20;Enskild;55,4;9,5;44,6;14;13;11;17;16;3;.;.;.;74;
Vara;1470;Västra Götalands län;14;Samtliga;48,6;18,5;47,9;184;152;202;195;174;204;190;167;173;1 641;
Vara;1470;Västra Götalands län;14;Kommunal;48,2;19,0;47,0;160;133;171;176;156;188;190;167;173;1 514;
Vara;1470;Västra Götalands län;14;Enskild;53,5;13,4;58,3;24;19;31;19;18;16;.;.;.;127;
Varberg;1383;Hallands län;13;Samtliga;47,9;14,9;65,2;764;784;826;759;789;852;793;769;718;7 054;
Varberg;1383;Hallands län;13;Kommunal;47,7;14,9;64,4;731;751;789;700;727;785;695;675;628;6 481;
Varberg;1383;Hallands län;13;Enskild;50,1;15,0;74,2;33;33;37;59;62;67;98;94;90;573;
Vaxholm;0187;Stockholms län;01;Samtliga;47,7;9,5;80,1;149;151;156;169;164;173;154;153;178;1 447;
Vaxholm;0187;Stockholms län;01;Kommunal;48,1;9,5;79,7;135;140;153;167;155;171;154;153;178;1 406;
Vaxholm;0187;Stockholms län;01;Enskild;34,1;12,2;92,7;14;11;3;2;9;2;.;.;.;41;
Vellinge;1233;Skåne län;12;Samtliga;47,2;10,4;78,3;566;522;530;503;532;553;509;518;506;4 739;
Vellinge;1233;Skåne län;12;Kommunal;47,7;11,0;79,4;391;360;369;342;361;374;342;355;340;3 234;
Vellinge;1233;Skåne län;12;Enskild;46,2;9,0;75,9;175;162;161;161;171;179;167;163;166;1 505;
Vetlanda;0685;Jönköpings län;06;Samtliga;49,6;27,9;50,6;334;329;354;333;364;356;350;360;312;3 092;
Vetlanda;0685;Jönköpings län;06;Kommunal;49,6;27,9;50,7;326;323;345;329;353;343;336;351;299;3 005;
Vetlanda;0685;Jönköpings län;06;Enskild;48,3;28,7;46,0;8;6;9;4;11;13;14;9;13;87;
Vilhelmina;2462;Västerbottens län;24;Samtliga;49,9;14,8;46,3;65;68;63;68;62;65;80;77;79;627;
Vilhelmina;2462;Västerbottens län;24;Kommunal;49,8;15,1;45,9;56;58;57;62;54;58;68;72;71;556;
Vilhelmina;2462;Västerbottens län;24;Enskild;50,7;12,7;49,3;9;10;6;6;8;7;12;5;8;71;
Vimmerby;0884;Kalmar län;08;Samtliga;47,9;22,2;49,5;166;188;159;190;173;174;175;165;158;1 548;
Vimmerby;0884;Kalmar län;08;Kommunal;47,9;22,2;49,5;166;188;159;190;173;174;175;165;158;1 548;
Vindeln;2404;Västerbottens län;24;Samtliga;49,8;15,0;51,1;66;50;57;61;67;57;67;56;67;548;
Vindeln;2404;Västerbottens län;24;Kommunal;49,8;15,0;51,1;66;50;57;61;67;57;67;56;67;548;
Vingåker;0428;Södermanlands län;04;Samtliga;46,6;29,9;36,4;96;131;117;107;95;95;88;80;93;902;
