Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2018/19

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Södertälje;0181;Stockholms län;01;Kommunal;Engelska;89,4;88,2;90,4;827;374;453;95,2;94,4;95,8;14,3;14,1;14,5;
Södertälje;0181;Stockholms län;01;Kommunal;Matematik;90,5;90,1;90,8;837;382;455;74,9;74,6;75,2;9,3;9,3;9,3;
Södertälje;0181;Stockholms län;01;Kommunal;Svenska som andraspråk;86,2;91,1;81,6;218;111;107;79,8;82,9;76,6;9,8;10,3;9,3;
Södertälje;0181;Stockholms län;01;Enskild;Svenska;93,9;93,3;94,6;199;112;87;~100;~100;~100;14,4;15,1;13,6;
Södertälje;0181;Stockholms län;01;Enskild;Svenska som andraspråk;87,5;92,9;83,3;28;13;15;~100;~100;~100;10,8;10,0;11,5;
Södertälje;0181;Stockholms län;01;Enskild;Engelska;92,2;91,8;92,7;225;123;102;~100;~100;~100;15,5;15,4;15,5;
Södertälje;0181;Stockholms län;01;Enskild;Matematik;85,7;85,8;85,5;209;115;94;87,1;83,5;91,5;11,4;11,0;11,7;
Sölvesborg;1083;Blekinge län;10;Samtliga;Svenska;92,0;92,1;92,0;150;70;80;96,7;~100;~100;13,7;15,1;12,5;
Sölvesborg;1083;Blekinge län;10;Samtliga;Matematik;89,4;89,4;89,4;169;76;93;72,8;77,6;68,8;8,9;9,7;8,2;
Sölvesborg;1083;Blekinge län;10;Samtliga;Engelska;90,5;92,9;88,5;171;79;92;91,8;92,4;91,3;13,7;13,6;13,9;
Sölvesborg;1083;Blekinge län;10;Samtliga;Svenska som andraspråk;80,8;..;82,4;21;..;..;66,7;..;..;8,2;..;6,8;
Sölvesborg;1083;Blekinge län;10;Kommunal;Svenska;92,0;92,1;92,0;150;70;80;96,7;~100;~100;13,7;15,1;12,5;
Sölvesborg;1083;Blekinge län;10;Kommunal;Matematik;89,4;89,4;89,4;169;76;93;72,8;77,6;68,8;8,9;9,7;8,2;
Sölvesborg;1083;Blekinge län;10;Kommunal;Engelska;90,5;92,9;88,5;171;79;92;91,8;92,4;91,3;13,7;13,6;13,9;
Sölvesborg;1083;Blekinge län;10;Kommunal;Svenska som andraspråk;80,8;..;82,4;21;..;..;66,7;..;..;8,2;..;6,8;
Tanum;1435;Västra Götalands län;14;Samtliga;Engelska;85,8;88,9;82,5;103;56;47;~100;~100;~100;14,8;14,8;14,8;
Tanum;1435;Västra Götalands län;14;Samtliga;Matematik;89,2;90,5;87,7;107;57;50;86,9;89,5;84,0;11,3;11,5;11,1;
Tanum;1435;Västra Götalands län;14;Samtliga;Svenska;93,6;94,9;92,2;103;56;47;~100;100,0;~100;13,7;14,8;12,4;
Tanum;1435;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Tanum;1435;Västra Götalands län;14;Kommunal;Engelska;85,8;88,9;82,5;103;56;47;~100;~100;~100;14,8;14,8;14,8;
Tanum;1435;Västra Götalands län;14;Kommunal;Matematik;89,2;90,5;87,7;107;57;50;86,9;89,5;84,0;11,3;11,5;11,1;
Tanum;1435;Västra Götalands län;14;Kommunal;Svenska;93,6;94,9;92,2;103;56;47;~100;100,0;~100;13,7;14,8;12,4;
Tanum;1435;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Tibro;1472;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Tibro;1472;Västra Götalands län;14;Samtliga;Engelska;91,1;93,1;88,9;102;54;48;95,1;100,0;89,6;13,9;14,7;13,0;
Tibro;1472;Västra Götalands län;14;Samtliga;Matematik;95,5;94,8;96,3;107;55;52;90,7;..;~100;11,1;10,7;11,5;
Tibro;1472;Västra Götalands län;14;Samtliga;Svenska;96,1;96,3;95,8;97;51;46;~100;~100;~100;12,6;13,6;11,5;
Tibro;1472;Västra Götalands län;14;Kommunal;Matematik;95,5;94,8;96,3;107;55;52;90,7;..;~100;11,1;10,7;11,5;
Tibro;1472;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Tibro;1472;Västra Götalands län;14;Kommunal;Svenska;96,1;96,3;95,8;97;51;46;~100;~100;~100;12,6;13,6;11,5;
Tibro;1472;Västra Götalands län;14;Kommunal;Engelska;91,1;93,1;88,9;102;54;48;95,1;100,0;89,6;13,9;14,7;13,0;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Svenska;94,0;97,0;91,2;126;64;62;93,7;~100;..;13,1;14,3;11,9;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Engelska;90,3;92,8;88,2;131;64;67;92,4;92,2;92,5;13,7;13,9;13,6;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Matematik;93,1;92,8;93,4;135;64;71;83,0;79,7;85,9;10,5;10,2;10,9;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Matematik;93,1;92,8;93,4;135;64;71;83,0;79,7;85,9;10,5;10,2;10,9;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Svenska;94,0;97,0;91,2;126;64;62;93,7;~100;..;13,1;14,3;11,9;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Engelska;90,3;92,8;88,2;131;64;67;92,4;92,2;92,5;13,7;13,9;13,6;
Tierp;0360;Uppsala län;03;Samtliga;Svenska som andraspråk;65,4;..;87,5;17;..;..;58,8;..;..;7,2;..;7,9;
Tierp;0360;Uppsala län;03;Samtliga;Svenska;91,2;89,3;93,0;155;75;80;92,3;~100;..;12,4;13,8;11,1;
Tierp;0360;Uppsala län;03;Samtliga;Matematik;88,3;87,2;89,2;173;82;91;86,1;82,9;89,0;10,7;10,3;10,9;
Tierp;0360;Uppsala län;03;Samtliga;Engelska;86,2;81,9;90,2;169;77;92;~100;100,0;~100;15,0;15,2;14,9;
Tierp;0360;Uppsala län;03;Kommunal;Engelska;86,2;81,9;90,2;169;77;92;~100;100,0;~100;15,0;15,2;14,9;
Tierp;0360;Uppsala län;03;Kommunal;Matematik;88,3;87,2;89,2;173;82;91;86,1;82,9;89,0;10,7;10,3;10,9;
Tierp;0360;Uppsala län;03;Kommunal;Svenska som andraspråk;65,4;..;87,5;17;..;..;58,8;..;..;7,2;..;7,9;
Tierp;0360;Uppsala län;03;Kommunal;Svenska;91,2;89,3;93,0;155;75;80;92,3;~100;..;12,4;13,8;11,1;
Timrå;2262;Västernorrlands län;22;Samtliga;Matematik;75,6;74,8;76,7;155;89;66;77,4;82,0;71,2;9,7;10,3;8,9;
Timrå;2262;Västernorrlands län;22;Samtliga;Engelska;81,5;86,6;74,4;167;103;64;90,4;95,1;82,8;13,7;14,4;12,6;
Timrå;2262;Västernorrlands län;22;Samtliga;Svenska;88,3;89,3;86,8;166;100;66;94,0;~100;..;13,1;14,5;11,0;
Timrå;2262;Västernorrlands län;22;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Timrå;2262;Västernorrlands län;22;Kommunal;Engelska;81,5;86,6;74,4;167;103;64;90,4;95,1;82,8;13,7;14,4;12,6;
Timrå;2262;Västernorrlands län;22;Kommunal;Matematik;75,6;74,8;76,7;155;89;66;77,4;82,0;71,2;9,7;10,3;8,9;
Timrå;2262;Västernorrlands län;22;Kommunal;Svenska;88,3;89,3;86,8;166;100;66;94,0;~100;..;13,1;14,5;11,0;
Timrå;2262;Västernorrlands län;22;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Tingsryd;0763;Kronobergs län;07;Samtliga;Matematik;93,7;94,7;92,6;134;71;63;80,6;80,3;81,0;9,8;10,0;9,5;
Tingsryd;0763;Kronobergs län;07;Samtliga;Svenska;96,7;100,0;93,2;117;62;55;~100;~100;~100;13,7;14,8;12,5;
Tingsryd;0763;Kronobergs län;07;Samtliga;Svenska som andraspråk;86,4;84,6;..;19;..;..;..;..;..;5,7;5,2;..;
Tingsryd;0763;Kronobergs län;07;Samtliga;Engelska;89,5;90,7;88,2;128;68;60;88,3;88,2;88,3;13,0;13,1;12,9;
Tingsryd;0763;Kronobergs län;07;Kommunal;Svenska;98,8;100,0;97,5;82;43;39;~100;100,0;~100;14,6;15,7;13,3;
Tingsryd;0763;Kronobergs län;07;Kommunal;Svenska som andraspråk;86,4;84,6;..;19;..;..;..;..;..;5,7;5,2;..;
Tingsryd;0763;Kronobergs län;07;Kommunal;Matematik;94,3;94,6;93,9;99;53;46;78,8;77,4;80,4;9,8;9,9;9,6;
Tingsryd;0763;Kronobergs län;07;Kommunal;Engelska;92,4;92,9;91,8;97;52;45;84,5;84,6;84,4;12,3;12,3;12,4;
Tingsryd;0763;Kronobergs län;07;Enskild;Engelska;81,6;84,2;78,9;31;16;15;100,0;100,0;100,0;15,0;15,8;14,2;
Tingsryd;0763;Kronobergs län;07;Enskild;Matematik;92,1;94,7;89,5;35;18;17;85,7;~100;~100;9,7;10,1;9,3;
Tingsryd;0763;Kronobergs län;07;Enskild;Svenska;92,1;100,0;84,2;35;19;16;~100;~100;~100;11,8;12,9;10,5;
Tjörn;1419;Västra Götalands län;14;Samtliga;Svenska som andraspråk;92,3;..;..;12;..;..;~100;..;..;10,2;..;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;Svenska;92,0;93,4;90,5;138;71;67;~100;100,0;~100;13,1;14,4;11,8;
Tjörn;1419;Västra Götalands län;14;Samtliga;Matematik;90,2;93,9;86,4;147;77;70;85,0;80,5;90,0;10,6;10,0;11,4;
Tjörn;1419;Västra Götalands län;14;Samtliga;Engelska;90,8;91,5;90,1;148;75;73;95,9;~100;~100;14,3;14,3;14,3;
Tjörn;1419;Västra Götalands län;14;Kommunal;Svenska som andraspråk;92,3;..;..;12;..;..;~100;..;..;10,2;..;..;
Tjörn;1419;Västra Götalands län;14;Kommunal;Svenska;92,0;93,4;90,5;138;71;67;~100;100,0;~100;13,1;14,4;11,8;
Tjörn;1419;Västra Götalands län;14;Kommunal;Matematik;90,2;93,9;86,4;147;77;70;85,0;80,5;90,0;10,6;10,0;11,4;
Tjörn;1419;Västra Götalands län;14;Kommunal;Engelska;90,8;91,5;90,1;148;75;73;95,9;~100;~100;14,3;14,3;14,3;
Tomelilla;1270;Skåne län;12;Samtliga;Svenska som andraspråk;70,6;..;..;12;..;..;..;..;..;6,0;..;..;
Tomelilla;1270;Skåne län;12;Samtliga;Svenska;87,1;85,4;88,9;81;41;40;90,1;~100;..;11,2;13,1;9,2;
Tomelilla;1270;Skåne län;12;Samtliga;Engelska;84,5;89,1;80,0;93;49;44;88,2;87,8;88,6;12,4;13,2;11,6;
Tomelilla;1270;Skåne län;12;Samtliga;Matematik;82,7;85,5;80,0;91;47;44;57,1;63,8;50,0;6,6;7,6;5,6;
Tomelilla;1270;Skåne län;12;Kommunal;Svenska som andraspråk;70,6;..;..;12;..;..;..;..;..;6,0;..;..;
Tomelilla;1270;Skåne län;12;Kommunal;Matematik;82,7;85,5;80,0;91;47;44;57,1;63,8;50,0;6,6;7,6;5,6;
Tomelilla;1270;Skåne län;12;Kommunal;Svenska;87,1;85,4;88,9;81;41;40;90,1;~100;..;11,2;13,1;9,2;
Tomelilla;1270;Skåne län;12;Kommunal;Engelska;84,5;89,1;80,0;93;49;44;88,2;87,8;88,6;12,4;13,2;11,6;
Torsby;1737;Värmlands län;17;Samtliga;Engelska;86,6;89,3;83,9;97;50;47;~100;~100;100,0;14,6;13,9;15,4;
Torsby;1737;Värmlands län;17;Samtliga;Matematik;94,6;94,6;94,6;106;53;53;85,8;84,9;86,8;10,7;10,4;11,0;
Torsby;1737;Värmlands län;17;Samtliga;Svenska;96,0;100,0;92,2;95;48;47;100,0;100,0;100,0;14,7;15,4;14,0;
Torsby;1737;Värmlands län;17;Samtliga;Svenska som andraspråk;92,3;..;..;12;..;..;..;..;..;8,3;..;..;
Torsby;1737;Värmlands län;17;Kommunal;Svenska;96,0;100,0;92,2;95;48;47;100,0;100,0;100,0;14,7;15,4;14,0;
Torsby;1737;Värmlands län;17;Kommunal;Svenska som andraspråk;92,3;..;..;12;..;..;..;..;..;8,3;..;..;
Torsby;1737;Värmlands län;17;Kommunal;Matematik;94,6;94,6;94,6;106;53;53;85,8;84,9;86,8;10,7;10,4;11,0;
Torsby;1737;Värmlands län;17;Kommunal;Engelska;86,6;89,3;83,9;97;50;47;~100;~100;100,0;14,6;13,9;15,4;
Tranemo;1452;Västra Götalands län;14;Samtliga;Engelska;92,4;98,3;87,3;121;59;62;95,9;~100;~100;14,1;13,9;14,3;
Tranemo;1452;Västra Götalands län;14;Samtliga;Matematik;95,4;100,0;91,5;125;60;65;76,8;80,0;73,8;9,8;10,6;9,0;
Tranemo;1452;Västra Götalands län;14;Samtliga;Svenska;95,5;96,2;94,7;105;51;54;95,2;100,0;90,7;13,8;15,3;12,4;
Tranemo;1452;Västra Götalands län;14;Samtliga;Svenska som andraspråk;71,4;..;..;15;..;..;100,0;..;..;11,8;..;..;
Tranemo;1452;Västra Götalands län;14;Kommunal;Matematik;95,4;100,0;91,5;125;60;65;76,8;80,0;73,8;9,8;10,6;9,0;
Tranemo;1452;Västra Götalands län;14;Kommunal;Svenska som andraspråk;71,4;..;..;15;..;..;100,0;..;..;11,8;..;..;
Tranemo;1452;Västra Götalands län;14;Kommunal;Svenska;95,5;96,2;94,7;105;51;54;95,2;100,0;90,7;13,8;15,3;12,4;
Tranemo;1452;Västra Götalands län;14;Kommunal;Engelska;92,4;98,3;87,3;121;59;62;95,9;~100;~100;14,1;13,9;14,3;
Tranås;0687;Jönköpings län;06;Samtliga;Engelska;93,8;92,4;95,3;210;109;101;96,7;~100;~100;14,7;14,7;14,6;
Tranås;0687;Jönköpings län;06;Samtliga;Svenska som andraspråk;75,9;73,7;..;22;..;..;~100;~100;..;9,5;9,3;..;
Tranås;0687;Jönköpings län;06;Samtliga;Matematik;92,0;92,4;91,5;206;109;97;83,5;83,5;83,5;10,5;10,6;10,4;
Tranås;0687;Jönköpings län;06;Samtliga;Svenska;90,8;89,9;91,7;177;89;88;96,0;100,0;92,0;13,7;15,0;12,3;
Tranås;0687;Jönköpings län;06;Kommunal;Engelska;93,8;92,4;95,3;210;109;101;96,7;~100;~100;14,7;14,7;14,6;
Tranås;0687;Jönköpings län;06;Kommunal;Svenska;90,8;89,9;91,7;177;89;88;96,0;100,0;92,0;13,7;15,0;12,3;
Tranås;0687;Jönköpings län;06;Kommunal;Matematik;92,0;92,4;91,5;206;109;97;83,5;83,5;83,5;10,5;10,6;10,4;
Tranås;0687;Jönköpings län;06;Kommunal;Svenska som andraspråk;75,9;73,7;..;22;..;..;~100;~100;..;9,5;9,3;..;
Trelleborg;1287;Skåne län;12;Samtliga;Svenska som andraspråk;79,5;77,3;82,4;62;34;28;75,8;76,5;75,0;10,0;10,4;9,4;
Trelleborg;1287;Skåne län;12;Samtliga;Matematik;89,4;88,6;90,4;473;248;225;83,3;79,4;87,6;10,3;9,7;10,9;
Trelleborg;1287;Skåne län;12;Samtliga;Svenska;92,2;91,5;93,0;416;216;200;95,7;97,2;94,0;13,2;14,3;12,0;
Trelleborg;1287;Skåne län;12;Samtliga;Engelska;88,7;88,9;88,4;469;249;220;92,8;91,2;94,5;14,4;14,2;14,6;
Trelleborg;1287;Skåne län;12;Kommunal;Matematik;88,9;88,1;89,8;416;214;202;82,9;79,0;87,1;10,1;9,6;10,7;
Trelleborg;1287;Skåne län;12;Kommunal;Engelska;88,9;88,9;88,9;416;216;200;93,0;92,1;94,0;14,3;14,2;14,4;
Trelleborg;1287;Skåne län;12;Kommunal;Svenska;92,0;91,3;92,7;366;189;177;95,4;97,4;93,2;13,1;14,3;11,7;
Trelleborg;1287;Skåne län;12;Kommunal;Svenska som andraspråk;82,9;83,3;82,4;58;30;28;75,9;76,7;75,0;9,9;10,4;9,4;
Trelleborg;1287;Skåne län;12;Enskild;Matematik;93,4;91,9;95,8;57;34;23;86,0;..;~100;11,3;10,5;12,5;
Trelleborg;1287;Skåne län;12;Enskild;Engelska;86,9;89,2;83,3;53;33;20;90,6;84,8;100,0;15,3;14,3;17,0;
Trelleborg;1287;Skåne län;12;Enskild;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Trelleborg;1287;Skåne län;12;Enskild;Svenska;94,3;93,1;95,8;50;27;23;~100;~100;100,0;14,1;14,3;13,9;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Engelska;91,5;90,9;92,2;666;349;317;92,9;92,0;94,0;14,3;14,1;14,5;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Matematik;92,9;92,2;93,6;676;354;322;80,6;81,9;79,2;10,2;10,5;9,9;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Svenska som andraspråk;80,3;81,1;79,5;143;73;70;70,6;72,6;68,6;8,5;9,1;7,8;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Svenska;95,8;95,2;96,5;527;280;247;94,9;96,8;92,7;13,6;14,8;12,3;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Svenska som andraspråk;79,7;80,9;78,3;137;72;65;70,1;72,2;67,7;8,4;9,0;7,7;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Matematik;93,3;92,1;94,6;572;290;282;80,2;81,0;79,4;10,1;10,3;9,9;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Engelska;90,9;90,2;91,6;557;284;273;91,6;90,1;93,0;13,9;13,7;14,2;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Svenska;95,2;94,7;95,8;420;214;206;94,5;96,7;92,2;13,5;14,7;12,2;
Trollhättan;1488;Västra Götalands län;14;Enskild;Matematik;90,4;92,8;87,0;104;64;40;82,7;85,9;77,5;10,9;11,3;10,1;
Trollhättan;1488;Västra Götalands län;14;Enskild;Engelska;94,8;94,2;95,7;109;65;44;100,0;100,0;100,0;16,0;15,9;16,2;
Trollhättan;1488;Västra Götalands län;14;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Trollhättan;1488;Västra Götalands län;14;Enskild;Svenska;98,2;97,1;100,0;107;66;41;~100;~100;~100;14,2;15,0;12,8;
Trosa;0488;Södermanlands län;04;Samtliga;Matematik;91,2;90,9;91,5;135;60;75;75,6;86,7;66,7;9,1;10,6;7,9;
Trosa;0488;Södermanlands län;04;Samtliga;Engelska;92,6;90,9;93,9;137;60;77;95,6;~100;..;15,4;16,2;14,9;
Trosa;0488;Södermanlands län;04;Samtliga;Svenska;95,7;95,0;96,2;132;57;75;95,5;~100;..;13,3;15,4;11,6;
Trosa;0488;Södermanlands län;04;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Trosa;0488;Södermanlands län;04;Kommunal;Matematik;91,2;90,9;91,5;135;60;75;75,6;86,7;66,7;9,1;10,6;7,9;
Trosa;0488;Södermanlands län;04;Kommunal;Svenska;95,7;95,0;96,2;132;57;75;95,5;~100;..;13,3;15,4;11,6;
Trosa;0488;Södermanlands län;04;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Trosa;0488;Södermanlands län;04;Kommunal;Engelska;92,6;90,9;93,9;137;60;77;95,6;~100;..;15,4;16,2;14,9;
Tyresö;0138;Stockholms län;01;Samtliga;Matematik;92,3;91,1;93,5;599;285;314;87,6;85,3;89,8;11,3;10,9;11,6;
Tyresö;0138;Stockholms län;01;Samtliga;Svenska som andraspråk;77,5;87,0;64,7;31;20;11;74,2;..;..;9,3;9,4;9,1;
Tyresö;0138;Stockholms län;01;Samtliga;Engelska;92,4;91,1;93,8;600;285;315;96,8;96,5;97,1;16,0;15,9;16,0;
Tyresö;0138;Stockholms län;01;Samtliga;Svenska;94,7;94,8;94,7;577;275;302;95,5;97,5;93,7;13,7;14,8;12,7;
Tyresö;0138;Stockholms län;01;Kommunal;Svenska;93,9;93,5;94,2;428;202;226;94,4;96,5;92,5;13,3;14,4;12,3;
Tyresö;0138;Stockholms län;01;Kommunal;Engelska;90,0;88,0;91,8;440;206;234;95,7;95,1;96,2;15,3;15,1;15,4;
Tyresö;0138;Stockholms län;01;Kommunal;Svenska som andraspråk;72,7;83,3;..;24;..;..;66,7;66,7;..;8,4;8,3;..;
Tyresö;0138;Stockholms län;01;Kommunal;Matematik;89,8;88,0;91,4;439;206;233;86,8;85,0;88,4;11,0;10,8;11,3;
Tyresö;0138;Stockholms län;01;Enskild;Engelska;100,0;100,0;100,0;160;79;81;100,0;100,0;100,0;17,8;18,0;17,7;
Tyresö;0138;Stockholms län;01;Enskild;Svenska;97,4;98,6;96,2;149;73;76;~100;100,0;~100;14,9;15,9;13,9;
Tyresö;0138;Stockholms län;01;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Tyresö;0138;Stockholms län;01;Enskild;Matematik;100,0;100,0;100,0;160;79;81;90,0;86,1;93,8;11,9;11,3;12,5;
Täby;0160;Stockholms län;01;Samtliga;Svenska som andraspråk;88,5;100,0;82,4;46;18;28;78,3;~100;..;9,7;10,4;9,2;
Täby;0160;Stockholms län;01;Samtliga;Matematik;91,0;90,7;91,3;1 066;477;589;94,3;94,3;94,2;13,4;13,6;13,3;
Täby;0160;Stockholms län;01;Samtliga;Engelska;79,6;77,4;81,4;932;407;525;99,2;..;~100;17,1;17,2;17,0;
Täby;0160;Stockholms län;01;Samtliga;Svenska;94,3;94,5;94,1;1 055;480;575;98,2;~100;..;15,2;16,4;14,2;
Täby;0160;Stockholms län;01;Kommunal;Svenska som andraspråk;86,1;100,0;78,3;31;13;18;71,0;~100;..;8,4;8,8;8,1;
Täby;0160;Stockholms län;01;Kommunal;Svenska;96,3;95,9;96,6;468;213;255;98,9;100,0;98,0;15,5;16,5;14,6;
Täby;0160;Stockholms län;01;Kommunal;Engelska;67,0;61,3;71,8;350;144;206;~100;~100;100,0;16,7;16,4;16,9;
Täby;0160;Stockholms län;01;Kommunal;Matematik;94,3;95,7;93,0;492;225;267;96,3;96,4;96,3;13,8;13,8;13,7;
Täby;0160;Stockholms län;01;Enskild;Engelska;89,7;90,4;89,1;582;263;319;~100;~100;~100;17,4;17,7;17,1;
Täby;0160;Stockholms län;01;Enskild;Svenska;92,7;93,4;92,2;587;267;320;97,6;~100;..;14,9;16,2;13,9;
Täby;0160;Stockholms län;01;Enskild;Svenska som andraspråk;93,8;..;90,9;15;..;..;~100;..;..;12,3;..;11,3;
Täby;0160;Stockholms län;01;Enskild;Matematik;88,4;86,6;89,9;574;252;322;92,5;92,5;92,5;13,1;13,3;12,9;
Töreboda;1473;Västra Götalands län;14;Samtliga;Matematik;82,7;85,4;80,0;81;41;40;76,5;78,0;75,0;9,4;9,6;9,3;
Töreboda;1473;Västra Götalands län;14;Samtliga;Engelska;84,7;83,3;86,0;83;40;43;92,8;~100;~100;14,2;14,5;13,9;
Töreboda;1473;Västra Götalands län;14;Samtliga;Svenska;90,8;88,9;92,5;69;32;37;89,9;~100;..;12,1;13,6;10,8;
Töreboda;1473;Västra Götalands län;14;Samtliga;Svenska som andraspråk;68,2;..;..;15;..;..;..;..;..;6,8;..;..;
Töreboda;1473;Västra Götalands län;14;Kommunal;Engelska;84,7;83,3;86,0;83;40;43;92,8;~100;~100;14,2;14,5;13,9;
Töreboda;1473;Västra Götalands län;14;Kommunal;Svenska;90,8;88,9;92,5;69;32;37;89,9;~100;..;12,1;13,6;10,8;
Töreboda;1473;Västra Götalands län;14;Kommunal;Svenska som andraspråk;68,2;..;..;15;..;..;..;..;..;6,8;..;..;
Töreboda;1473;Västra Götalands län;14;Kommunal;Matematik;82,7;85,4;80,0;81;41;40;76,5;78,0;75,0;9,4;9,6;9,3;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Svenska som andraspråk;81,5;83,6;79,2;88;46;42;50,0;45,7;54,8;5,7;5,3;6,1;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Svenska;93,5;90,4;96,6;487;235;252;96,3;97,9;94,8;13,5;14,4;12,6;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Matematik;91,3;90,5;92,0;574;285;289;73,0;73,0;73,0;9,0;9,0;9,0;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Engelska;92,4;91,7;93,0;581;289;292;94,1;92,7;95,5;14,3;14,1;14,5;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Svenska;93,6;90,0;97,2;396;190;206;96,5;~100;..;13,4;14,4;12,6;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Svenska som andraspråk;81,0;83,3;78,4;85;45;40;50,6;46,7;55,0;5,7;5,4;6,1;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Matematik;90,7;89,4;92,0;479;237;242;69,9;69,6;70,2;8,4;8,3;8,5;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Engelska;91,5;90,2;92,8;483;239;244;93,6;92,1;95,1;14,1;13,7;14,4;
Uddevalla;1485;Västra Götalands län;14;Enskild;Engelska;97,0;100,0;94,1;98;50;48;~100;~100;~100;15,2;15,6;14,7;
Uddevalla;1485;Västra Götalands län;14;Enskild;Matematik;94,1;96,0;92,2;95;48;47;88,4;89,6;87,2;12,0;12,4;11,6;
Uddevalla;1485;Västra Götalands län;14;Enskild;Svenska;92,9;91,8;93,9;91;45;46;~100;~100;~100;13,6;14,7;12,4;
Uddevalla;1485;Västra Götalands län;14;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;.;..;..;..;..;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Engelska;93,8;95,0;92,5;257;134;123;94,2;94,0;94,3;14,9;14,9;14,9;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Matematik;94,9;95,0;94,7;260;134;126;75,0;79,1;70,6;9,5;10,6;8,5;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Svenska som andraspråk;77,8;84,6;71,4;21;11;10;71,4;..;..;8,2;8,9;7,5;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Svenska;96,4;97,7;95,0;238;125;113;~100;100,0;~100;14,3;15,6;12,9;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Matematik;94,9;95,0;94,7;260;134;126;75,0;79,1;70,6;9,5;10,6;8,5;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Svenska;96,4;97,7;95,0;238;125;113;~100;100,0;~100;14,3;15,6;12,9;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Svenska som andraspråk;77,8;84,6;71,4;21;11;10;71,4;..;..;8,2;8,9;7,5;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Engelska;93,8;95,0;92,5;257;134;123;94,2;94,0;94,3;14,9;14,9;14,9;
Umeå;2480;Västerbottens län;24;Samtliga;Engelska;92,2;92,1;92,4;1 204;589;615;98,0;98,1;97,9;16,0;15,9;16,1;
Umeå;2480;Västerbottens län;24;Samtliga;Svenska som andraspråk;82,9;90,0;77,5;58;27;31;67,2;77,8;58,1;7,5;8,5;6,7;
Umeå;2480;Västerbottens län;24;Samtliga;Svenska;94,4;93,5;95,2;1 169;572;597;98,5;~100;..;14,3;15,3;13,2;
