Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2017/18
 
Under vårterminen 2018 fanns indikationer på att vissa av de nationella delproven i årskurs 9 hade varit åtkomliga på förhand.
Skolverket rekommenderade då att skolan skulle använda ersättningsprov om man fick kännedom om att provet eller delar av provet
blivit känt bland eleverna på skolan. Resultaten från ersättningsprov samlas inte in. Istället gavs instruktionen vid insamling
av resultaten att ange att "eleven ej deltagit", vilket syftar på att ordinarie prov inte använts.
För provbetyget i matematik är den totala andelen elever som har rapporterats in som "eleven ej deltagit" så stor (närmare 76 procent)
att resultaten inte kan publiceras med den kvalitet som gäller för officiell statistik enligt 3 a § lagen (2001:99) om den officiella statistiken.

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Ämne;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;
Botkyrka;0127;Stockholms län;01;Kommunal;Svenska;68,5;68,8;68,3;330;161;169;95,5;~100;..;13,2;14,0;12,4;
Botkyrka;0127;Stockholms län;01;Enskild;Engelska;84,7;79,2;91,5;111;57;54;~100;~100;~100;14,9;15,7;14,0;
Botkyrka;0127;Stockholms län;01;Enskild;Svenska;65,7;75,0;51,2;69;48;21;~100;100,0;~100;14,6;15,3;13,0;
Botkyrka;0127;Stockholms län;01;Enskild;Svenska som andraspråk;61,5;..;61,1;16;..;..;~100;..;~100;13,9;..;13,0;
Boxholm;0560;Östergötlands län;05;Samtliga;Engelska;83,3;84,0;82,6;40;21;19;~100;~100;~100;13,5;12,9;14,2;
Boxholm;0560;Östergötlands län;05;Samtliga;Svenska;93,0;95,8;89,5;40;23;17;~100;100,0;~100;14,6;15,3;13,5;
Boxholm;0560;Östergötlands län;05;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Engelska;83,3;84,0;82,6;40;21;19;~100;~100;~100;13,5;12,9;14,2;
Boxholm;0560;Östergötlands län;05;Kommunal;Svenska;93,0;95,8;89,5;40;23;17;~100;100,0;~100;14,6;15,3;13,5;
Boxholm;0560;Östergötlands län;05;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Bromölla;1272;Skåne län;12;Samtliga;Svenska;96,0;100,0;91,7;119;64;55;92,4;~100;..;13,4;13,8;13,0;
Bromölla;1272;Skåne län;12;Samtliga;Engelska;89,7;93,0;86,7;130;65;65;87,7;87,7;87,7;13,3;13,4;13,3;
Bromölla;1272;Skåne län;12;Samtliga;Svenska som andraspråk;81,8;..;86,7;18;..;..;55,6;..;..;7,1;..;6,5;
Bromölla;1272;Skåne län;12;Kommunal;Svenska;96,0;100,0;91,7;119;64;55;92,4;~100;..;13,4;13,8;13,0;
Bromölla;1272;Skåne län;12;Kommunal;Svenska som andraspråk;81,8;..;86,7;18;..;..;55,6;..;..;7,1;..;6,5;
Bromölla;1272;Skåne län;12;Kommunal;Engelska;89,7;93,0;86,7;130;65;65;87,7;87,7;87,7;13,3;13,4;13,3;
Bräcke;2305;Jämtlands län;23;Samtliga;Svenska;93,3;96,2;91,2;56;25;31;~100;~100;100,0;13,2;13,3;13,1;
Bräcke;2305;Jämtlands län;23;Samtliga;Engelska;84,4;83,3;85,1;65;25;40;~100;~100;~100;14,6;14,8;14,4;
Bräcke;2305;Jämtlands län;23;Samtliga;Svenska som andraspråk;82,4;..;84,6;14;..;..;..;..;..;5,5;..;5,0;
Bräcke;2305;Jämtlands län;23;Kommunal;Svenska;93,3;96,2;91,2;56;25;31;~100;~100;100,0;13,2;13,3;13,1;
Bräcke;2305;Jämtlands län;23;Kommunal;Svenska som andraspråk;82,4;..;84,6;14;..;..;..;..;..;5,5;..;5,0;
Bräcke;2305;Jämtlands län;23;Kommunal;Engelska;84,4;83,3;85,1;65;25;40;~100;~100;~100;14,6;14,8;14,4;
Burlöv;1231;Skåne län;12;Samtliga;Svenska som andraspråk;84,8;95,2;80,0;56;20;36;60,7;60,0;61,1;6,9;6,8;7,0;
Burlöv;1231;Skåne län;12;Samtliga;Engelska;88,5;94,9;83,3;154;74;80;87,0;83,8;90,0;13,4;12,6;14,2;
Burlöv;1231;Skåne län;12;Samtliga;Svenska;93,5;89,5;98,0;101;51;50;~100;100,0;~100;14,3;14,7;13,9;
Burlöv;1231;Skåne län;12;Kommunal;Engelska;88,5;94,9;83,3;154;74;80;87,0;83,8;90,0;13,4;12,6;14,2;
Burlöv;1231;Skåne län;12;Kommunal;Svenska som andraspråk;84,8;95,2;80,0;56;20;36;60,7;60,0;61,1;6,9;6,8;7,0;
Burlöv;1231;Skåne län;12;Kommunal;Svenska;93,5;89,5;98,0;101;51;50;~100;100,0;~100;14,3;14,7;13,9;
Båstad;1278;Skåne län;12;Samtliga;Engelska;92,1;89,8;93,8;128;53;75;~100;~100;~100;15,3;16,2;14,7;
Båstad;1278;Skåne län;12;Samtliga;Svenska;93,5;94,2;93,0;115;49;66;100,0;100,0;100,0;15,3;16,4;14,5;
Båstad;1278;Skåne län;12;Samtliga;Svenska som andraspråk;100,0;..;..;16;..;..;~100;..;..;9,5;..;..;
Båstad;1278;Skåne län;12;Kommunal;Svenska;93,5;94,2;93,0;115;49;66;100,0;100,0;100,0;15,3;16,4;14,5;
Båstad;1278;Skåne län;12;Kommunal;Engelska;92,1;89,8;93,8;128;53;75;~100;~100;~100;15,3;16,2;14,7;
Båstad;1278;Skåne län;12;Kommunal;Svenska som andraspråk;100,0;..;..;16;..;..;~100;..;..;9,5;..;..;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Svenska;92,6;89,7;96,0;50;26;24;~100;~100;~100;13,2;13,9;12,3;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Svenska;92,6;89,7;96,0;50;26;24;~100;~100;~100;13,2;13,9;12,3;
Danderyd;0162;Stockholms län;01;Samtliga;Engelska;32,2;34,7;30,0;166;82;84;100,0;100,0;100,0;18,4;18,2;18,7;
Danderyd;0162;Stockholms län;01;Samtliga;Svenska;..;.;..;..;.;..;..;.;..;..;.;..;
Danderyd;0162;Stockholms län;01;Kommunal;Engelska;..;.;..;..;.;..;..;.;..;..;.;..;
Danderyd;0162;Stockholms län;01;Kommunal;Svenska;..;.;..;..;.;..;..;.;..;..;.;..;
Danderyd;0162;Stockholms län;01;Enskild;Engelska;93,2;94,3;92,2;165;82;83;100,0;100,0;100,0;18,4;18,2;18,7;
Degerfors;1862;Örebro län;18;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Degerfors;1862;Örebro län;18;Samtliga;Svenska;90,9;90,0;92,1;80;45;35;92,5;~100;..;12,3;13,4;11,0;
Degerfors;1862;Örebro län;18;Samtliga;Engelska;66,0;66,7;65,1;66;38;28;100,0;100,0;100,0;15,3;15,3;15,4;
Degerfors;1862;Örebro län;18;Kommunal;Svenska;90,9;90,0;92,1;80;45;35;92,5;~100;..;12,3;13,4;11,0;
Degerfors;1862;Örebro län;18;Kommunal;Engelska;66,0;66,7;65,1;66;38;28;100,0;100,0;100,0;15,3;15,3;15,4;
Degerfors;1862;Örebro län;18;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Dorotea;2425;Västerbottens län;24;Samtliga;Svenska;95,2;90,9;100,0;20;10;10;~100;100,0;..;12,9;14,0;11,8;
Dorotea;2425;Västerbottens län;24;Samtliga;Engelska;85,2;76,9;92,9;23;10;13;~100;100,0;~100;13,3;15,8;11,3;
Dorotea;2425;Västerbottens län;24;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Dorotea;2425;Västerbottens län;24;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Dorotea;2425;Västerbottens län;24;Kommunal;Engelska;85,2;76,9;92,9;23;10;13;~100;100,0;~100;13,3;15,8;11,3;
Dorotea;2425;Västerbottens län;24;Kommunal;Svenska;95,2;90,9;100,0;20;10;10;~100;100,0;..;12,9;14,0;11,8;
Eda;1730;Värmlands län;17;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Eda;1730;Värmlands län;17;Samtliga;Svenska;98,5;96,9;100,0;65;31;34;92,3;~100;~100;13,2;13,8;12,6;
Eda;1730;Värmlands län;17;Samtliga;Engelska;87,8;94,4;82,6;72;34;38;~100;~100;~100;14,0;13,2;14,7;
Eda;1730;Värmlands län;17;Kommunal;Svenska;98,5;96,9;100,0;65;31;34;92,3;~100;~100;13,2;13,8;12,6;
Eda;1730;Värmlands län;17;Kommunal;Engelska;87,8;94,4;82,6;72;34;38;~100;~100;~100;14,0;13,2;14,7;
Eda;1730;Värmlands län;17;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Ekerö;0125;Stockholms län;01;Samtliga;Svenska;93,6;94,6;92,6;350;175;175;96,9;~100;..;14,3;15,1;13,5;
Ekerö;0125;Stockholms län;01;Samtliga;Svenska som andraspråk;77,8;..;78,6;14;..;..;..;.;..;1,4;..;1,8;
Ekerö;0125;Stockholms län;01;Samtliga;Engelska;24,5;23,3;25,6;96;44;52;~100;100,0;~100;16,6;17,0;16,2;
Ekerö;0125;Stockholms län;01;Kommunal;Svenska;93,0;94,5;91,6;307;155;152;96,7;~100;..;14,2;15,0;13,5;
Ekerö;0125;Stockholms län;01;Kommunal;Svenska som andraspråk;77,8;..;78,6;14;..;..;..;.;..;1,4;..;1,8;
Ekerö;0125;Stockholms län;01;Kommunal;Engelska;16,1;15,5;16,7;56;26;30;~100;100,0;~100;15,8;16,3;15,3;
Ekerö;0125;Stockholms län;01;Enskild;Engelska;90,9;85,7;95,7;40;18;22;100,0;100,0;100,0;17,7;18,1;17,4;
Ekerö;0125;Stockholms län;01;Enskild;Svenska;97,7;95,2;100,0;43;20;23;~100;100,0;~100;14,9;16,4;13,7;
Eksjö;0686;Jönköpings län;06;Samtliga;Engelska;83,2;81,4;84,6;178;79;99;100,0;100,0;100,0;15,6;15,5;15,7;
Eksjö;0686;Jönköpings län;06;Samtliga;Svenska som andraspråk;53,3;..;..;16;..;..;100,0;..;..;12,5;..;..;
Eksjö;0686;Jönköpings län;06;Samtliga;Svenska;94,0;94,1;93,9;172;79;93;97,1;~100;~100;13,9;14,3;13,5;
Eksjö;0686;Jönköpings län;06;Kommunal;Engelska;85,2;82,8;87,3;173;77;96;100,0;100,0;100,0;15,7;15,6;15,8;
Eksjö;0686;Jönköpings län;06;Kommunal;Svenska som andraspråk;53,3;..;..;16;..;..;100,0;..;..;12,5;..;..;
Eksjö;0686;Jönköpings län;06;Kommunal;Svenska;96,5;96,3;96,7;166;77;89;~100;~100;~100;14,0;14,4;13,7;
Eksjö;0686;Jönköpings län;06;Enskild;Svenska;..;..;..;..;..;..;..;..;..;..;..;..;
Eksjö;0686;Jönköpings län;06;Enskild;Engelska;..;..;..;..;..;..;..;..;..;..;..;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Svenska;95,5;92,3;98,0;84;36;48;~100;~100;~100;12,4;13,5;11,7;
Emmaboda;0862;Kalmar län;08;Samtliga;Svenska som andraspråk;65,0;..;..;13;..;..;..;..;..;5,8;..;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Engelska;82,9;83,7;82,3;92;41;51;~100;100,0;~100;14,6;15,2;14,2;
Emmaboda;0862;Kalmar län;08;Kommunal;Svenska;95,5;92,3;98,0;84;36;48;~100;~100;~100;12,4;13,5;11,7;
Emmaboda;0862;Kalmar län;08;Kommunal;Svenska som andraspråk;65,0;..;..;13;..;..;..;..;..;5,8;..;..;
Emmaboda;0862;Kalmar län;08;Kommunal;Engelska;82,9;83,7;82,3;92;41;51;~100;100,0;~100;14,6;15,2;14,2;
Enköping;0381;Uppsala län;03;Samtliga;Svenska som andraspråk;73,7;..;77,3;42;..;..;78,6;..;79,4;8,6;..;8,7;
Enköping;0381;Uppsala län;03;Samtliga;Engelska;88,9;91,9;86,2;441;217;224;93,4;95,4;91,5;14,0;14,3;13,7;
Enköping;0381;Uppsala län;03;Samtliga;Svenska;90,2;90,6;89,8;396;202;194;96,2;~100;..;13,2;14,0;12,4;
Enköping;0381;Uppsala län;03;Kommunal;Svenska;91,1;90,2;91,9;256;120;136;94,5;~100;..;12,9;13,8;12,1;
Enköping;0381;Uppsala län;03;Kommunal;Engelska;88,0;91,1;85,6;294;133;161;92,5;95,5;90,1;13,5;13,9;13,2;
Enköping;0381;Uppsala län;03;Kommunal;Svenska som andraspråk;71,7;..;75,0;38;..;..;76,3;..;76,7;8,2;..;8,2;
Enköping;0381;Uppsala län;03;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Enköping;0381;Uppsala län;03;Enskild;Engelska;90,7;93,3;87,5;147;84;63;95,2;~100;~100;15,0;15,0;15,0;
Enköping;0381;Uppsala län;03;Enskild;Svenska;88,6;91,1;85,3;140;82;58;~100;~100;100,0;13,7;14,1;13,1;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Svenska;92,9;94,2;91,7;914;438;476;96,7;97,7;95,8;13,9;14,5;13,4;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Engelska;89,1;91,3;87,3;1 124;514;610;94,9;95,7;94,3;14,9;15,0;14,9;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Svenska som andraspråk;78,3;86,6;73,7;216;84;132;75,0;76,2;74,2;9,1;9,5;8,9;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Svenska;93,2;94,5;92,1;695;325;370;96,4;97,5;95,4;13,7;14,4;13,1;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Engelska;87,5;90,5;85,2;867;390;477;93,7;94,4;93,1;14,3;14,3;14,3;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Svenska som andraspråk;79,4;89,5;73,9;193;77;116;72,5;74,0;71,6;8,7;9,0;8,5;
Eskilstuna;0484;Södermanlands län;04;Enskild;Svenska som andraspråk;69,7;..;72,7;23;..;..;~100;..;~100;12,5;..;11,6;
Eskilstuna;0484;Södermanlands län;04;Enskild;Engelska;94,8;93,9;95,7;257;124;133;~100;100,0;~100;17,2;17,2;17,1;
Eskilstuna;0484;Södermanlands län;04;Enskild;Svenska;92,0;93,4;90,6;219;113;106;97,7;~100;~100;14,5;14,6;14,4;
Eslöv;1285;Skåne län;12;Samtliga;Svenska som andraspråk;80,0;86,5;75,0;68;32;36;70,6;84,4;58,3;8,6;10,8;6,7;
Eslöv;1285;Skåne län;12;Samtliga;Svenska;93,7;94,1;93,3;282;143;139;96,5;~100;..;14,1;15,2;12,9;
Eslöv;1285;Skåne län;12;Samtliga;Engelska;87,0;89,4;84,8;335;169;166;93,7;95,9;91,6;14,9;15,5;14,3;
Eslöv;1285;Skåne län;12;Kommunal;Engelska;87,0;89,4;84,8;335;169;166;93,7;95,9;91,6;14,9;15,5;14,3;
Eslöv;1285;Skåne län;12;Kommunal;Svenska som andraspråk;80,0;86,5;75,0;68;32;36;70,6;84,4;58,3;8,6;10,8;6,7;
Eslöv;1285;Skåne län;12;Kommunal;Svenska;93,7;94,1;93,3;282;143;139;96,5;~100;..;14,1;15,2;12,9;
Essunga;1445;Västra Götalands län;14;Samtliga;Engelska;91,9;97,2;84,6;57;35;22;100,0;100,0;100,0;14,8;14,6;15,0;
Essunga;1445;Västra Götalands län;14;Kommunal;Engelska;91,9;97,2;84,6;57;35;22;100,0;100,0;100,0;14,8;14,6;15,0;
Fagersta;1982;Västmanlands län;19;Samtliga;Svenska;82,7;82,4;83,1;115;56;59;90,4;~100;..;13,0;13,7;12,3;
Fagersta;1982;Västmanlands län;19;Samtliga;Engelska;91,6;90,4;92,9;149;73;76;92,6;91,8;93,4;13,3;13,0;13,6;
Fagersta;1982;Västmanlands län;19;Samtliga;Svenska som andraspråk;92,9;93,3;92,3;26;14;12;65,4;..;..;8,0;7,9;8,1;
Fagersta;1982;Västmanlands län;19;Kommunal;Svenska som andraspråk;92,3;93,3;90,9;24;14;10;62,5;..;..;7,7;7,9;7,5;
Fagersta;1982;Västmanlands län;19;Kommunal;Svenska;84,3;85,7;83,1;102;48;54;90,2;~100;..;13,1;13,8;12,5;
Fagersta;1982;Västmanlands län;19;Kommunal;Engelska;93,2;93,0;93,4;133;64;69;91,7;90,6;92,8;13,1;12,8;13,4;
Fagersta;1982;Västmanlands län;19;Enskild;Svenska;72,2;..;..;13;..;..;~100;..;..;12,3;..;..;
Fagersta;1982;Västmanlands län;19;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Fagersta;1982;Västmanlands län;19;Enskild;Engelska;80,0;..;..;16;..;..;100,0;..;..;15,2;..;..;
Falkenberg;1382;Hallands län;13;Samtliga;Svenska;91,3;90,4;92,1;366;169;197;96,7;~100;..;13,4;14,4;12,6;
Falkenberg;1382;Hallands län;13;Samtliga;Svenska som andraspråk;88,0;92,3;84,9;81;36;45;56,8;66,7;48,9;6,9;8,9;5,3;
Falkenberg;1382;Hallands län;13;Samtliga;Engelska;89,2;91,2;87,6;440;206;234;92,5;93,2;91,9;13,8;13,9;13,7;
Falkenberg;1382;Hallands län;13;Kommunal;Svenska som andraspråk;88,0;92,3;84,9;81;36;45;56,8;66,7;48,9;6,9;8,9;5,3;
Falkenberg;1382;Hallands län;13;Kommunal;Svenska;89,7;88,6;90,6;304;140;164;96,7;~100;..;13,4;14,3;12,6;
Falkenberg;1382;Hallands län;13;Kommunal;Engelska;87,7;89,8;85,9;378;177;201;92,6;93,8;91,5;13,8;13,9;13,8;
Falkenberg;1382;Hallands län;13;Enskild;Svenska;100,0;100,0;100,0;62;29;33;~100;~100;~100;13,6;14,9;12,5;
Falkenberg;1382;Hallands län;13;Enskild;Engelska;100,0;100,0;100,0;62;29;33;91,9;~100;~100;13,4;14,1;12,8;
Falköping;1499;Västra Götalands län;14;Samtliga;Svenska som andraspråk;64,1;62,9;65,5;41;22;19;65,9;68,2;63,2;7,6;8,0;7,2;
Falköping;1499;Västra Götalands län;14;Samtliga;Engelska;93,3;91,1;95,7;364;185;179;91,2;92,4;89,9;13,9;14,0;13,7;
Falköping;1499;Västra Götalands län;14;Samtliga;Svenska;92,9;91,7;94,3;303;154;149;96,7;~100;..;13,6;14,4;12,8;
Falköping;1499;Västra Götalands län;14;Kommunal;Svenska som andraspråk;66,1;66,7;65,4;39;22;17;66,7;68,2;64,7;7,7;8,0;7,4;
Falköping;1499;Västra Götalands län;14;Kommunal;Svenska;92,5;91,3;93,9;285;146;139;97,2;~100;..;13,7;14,4;13,1;
Falköping;1499;Västra Götalands län;14;Kommunal;Engelska;93,5;91,2;96,0;343;176;167;91,3;92,6;89,8;13,9;14,1;13,8;
Falköping;1499;Västra Götalands län;14;Enskild;Svenska;100,0;..;100,0;18;..;..;~100;..;..;11,1;..;9,0;
Falköping;1499;Västra Götalands län;14;Enskild;Engelska;91,3;..;92,3;21;..;..;~100;..;~100;12,5;..;12,1;
Falköping;1499;Västra Götalands län;14;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Falun;2080;Dalarnas län;20;Samtliga;Engelska;68,1;71,2;64,8;424;223;201;96,5;96,4;96,5;15,1;15,1;15,0;
Falun;2080;Dalarnas län;20;Samtliga;Svenska;80,2;81,7;78,7;463;245;218;96,3;96,7;95,9;13,7;14,4;13,0;
Falun;2080;Dalarnas län;20;Samtliga;Svenska som andraspråk;45,7;..;39,4;21;..;..;66,7;..;~100;8,0;..;9,4;
Falun;2080;Dalarnas län;20;Kommunal;Svenska som andraspråk;42,9;..;36,7;18;..;..;66,7;..;..;8,1;..;9,1;
Falun;2080;Dalarnas län;20;Kommunal;Svenska;75,4;76,5;74,4;310;153;157;95,5;96,1;94,9;13,4;14,4;12,4;
Falun;2080;Dalarnas län;20;Kommunal;Engelska;69,3;71,7;67,2;314;152;162;96,5;96,7;96,3;14,7;14,8;14,6;
Falun;2080;Dalarnas län;20;Enskild;Svenska;92,2;92,0;92,4;153;92;61;~100;~100;~100;14,4;14,5;14,4;
Falun;2080;Dalarnas län;20;Enskild;Engelska;64,7;70,3;56,5;110;71;39;~100;~100;~100;16,2;15,9;16,7;
Falun;2080;Dalarnas län;20;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;.;..;..;..;..;
Filipstad;1782;Värmlands län;17;Samtliga;Engelska;89,0;86,5;91,2;97;45;52;90,7;~100;..;12,8;13,0;12,7;
Filipstad;1782;Värmlands län;17;Samtliga;Svenska;93,3;88,4;97,9;84;38;46;94,0;100,0;89,1;12,6;13,9;11,4;
Filipstad;1782;Värmlands län;17;Samtliga;Svenska som andraspråk;84,2;..;..;16;..;..;..;..;..;5,3;..;..;
Filipstad;1782;Värmlands län;17;Kommunal;Svenska;93,3;88,4;97,9;84;38;46;94,0;100,0;89,1;12,6;13,9;11,4;
Filipstad;1782;Värmlands län;17;Kommunal;Engelska;89,0;86,5;91,2;97;45;52;90,7;~100;..;12,8;13,0;12,7;
Filipstad;1782;Värmlands län;17;Kommunal;Svenska som andraspråk;84,2;..;..;16;..;..;..;..;..;5,3;..;..;
Finspång;0562;Östergötlands län;05;Samtliga;Svenska som andraspråk;51,4;..;59,1;18;..;..;55,6;..;..;6,0;..;6,7;
Finspång;0562;Östergötlands län;05;Samtliga;Svenska;47,1;49,0;44,8;88;49;39;~100;~100;~100;13,7;14,2;13,1;
Finspång;0562;Östergötlands län;05;Samtliga;Engelska;91,4;95,6;87,2;203;108;95;90,6;89,8;91,6;13,6;13,4;13,8;
Finspång;0562;Östergötlands län;05;Kommunal;Svenska;47,1;49,0;44,8;88;49;39;~100;~100;~100;13,7;14,2;13,1;
Finspång;0562;Östergötlands län;05;Kommunal;Svenska som andraspråk;51,4;..;59,1;18;..;..;55,6;..;..;6,0;..;6,7;
Finspång;0562;Östergötlands län;05;Kommunal;Engelska;91,4;95,6;87,2;203;108;95;90,6;89,8;91,6;13,6;13,4;13,8;
Flen;0482;Södermanlands län;04;Samtliga;Svenska som andraspråk;79,6;72,0;87,5;39;18;21;82,1;..;~100;9,7;9,3;10,0;
Flen;0482;Södermanlands län;04;Samtliga;Engelska;78,5;75,9;80,9;142;66;76;95,1;~100;~100;13,7;14,1;13,3;
Flen;0482;Södermanlands län;04;Samtliga;Svenska;81,1;83,9;78,6;107;52;55;91,6;~100;..;12,3;13,5;11,1;
Flen;0482;Södermanlands län;04;Kommunal;Svenska som andraspråk;79,6;72,0;87,5;39;18;21;82,1;..;~100;9,7;9,3;10,0;
Flen;0482;Södermanlands län;04;Kommunal;Engelska;78,1;72,3;84,1;100;47;53;95,0;~100;~100;13,3;13,4;13,3;
Flen;0482;Södermanlands län;04;Kommunal;Svenska;79,7;80,0;79,5;63;32;31;90,5;~100;..;11,5;12,8;10,1;
Flen;0482;Södermanlands län;04;Enskild;Svenska;83,0;90,9;77,4;44;20;24;~100;~100;~100;13,5;14,6;12,5;
Flen;0482;Södermanlands län;04;Enskild;Engelska;79,2;86,4;74,2;42;19;23;~100;100,0;~100;14,5;15,8;13,5;
Forshaga;1763;Värmlands län;17;Samtliga;Svenska;91,0;90,1;91,9;121;64;57;~100;~100;~100;12,6;13,4;11,6;
Forshaga;1763;Värmlands län;17;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Forshaga;1763;Värmlands län;17;Samtliga;Engelska;88,2;88,5;87,9;127;69;58;~100;~100;~100;14,3;14,5;14,1;
Forshaga;1763;Värmlands län;17;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Forshaga;1763;Värmlands län;17;Kommunal;Svenska;91,0;90,1;91,9;121;64;57;~100;~100;~100;12,6;13,4;11,6;
Forshaga;1763;Värmlands län;17;Kommunal;Engelska;88,2;88,5;87,9;127;69;58;~100;~100;~100;14,3;14,5;14,1;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Engelska;89,4;93,8;85,3;59;30;29;~100;~100;100,0;13,7;13,3;14,1;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Svenska;94,8;90,6;100,0;55;29;26;~100;100,0;~100;13,0;13,8;12,1;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Engelska;89,4;93,8;85,3;59;30;29;~100;~100;100,0;13,7;13,3;14,1;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Svenska;94,8;90,6;100,0;55;29;26;~100;100,0;~100;13,0;13,8;12,1;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Gagnef;2026;Dalarnas län;20;Samtliga;Svenska;87,9;89,1;86,7;80;41;39;~100;100,0;~100;13,6;14,8;12,4;
Gagnef;2026;Dalarnas län;20;Samtliga;Engelska;92,5;95,8;88,9;86;46;40;~100;100,0;~100;14,8;15,3;14,2;
Gagnef;2026;Dalarnas län;20;Samtliga;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Gagnef;2026;Dalarnas län;20;Kommunal;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Gagnef;2026;Dalarnas län;20;Kommunal;Svenska;87,9;89,1;86,7;80;41;39;~100;100,0;~100;13,6;14,8;12,4;
Gagnef;2026;Dalarnas län;20;Kommunal;Engelska;92,5;95,8;88,9;86;46;40;~100;100,0;~100;14,8;15,3;14,2;
Gislaved;0662;Jönköpings län;06;Samtliga;Svenska;93,8;95,0;92,6;258;132;126;95,3;96,2;94,4;13,4;14,1;12,6;
Gislaved;0662;Jönköpings län;06;Samtliga;Svenska som andraspråk;87,6;92,5;83,7;78;37;41;69,2;70,3;68,3;8,3;8,4;8,3;
Gislaved;0662;Jönköpings län;06;Samtliga;Engelska;55,5;57,0;54,1;202;102;100;97,0;~100;~100;14,9;15,2;14,6;
Gislaved;0662;Jönköpings län;06;Kommunal;Svenska;94,0;94,8;93,1;249;128;121;95,2;96,1;94,2;13,3;14,0;12,5;
Gislaved;0662;Jönköpings län;06;Kommunal;Svenska som andraspråk;87,6;92,5;83,7;78;37;41;69,2;70,3;68,3;8,3;8,4;8,3;
Gislaved;0662;Jönköpings län;06;Kommunal;Engelska;54,5;56,0;53,1;193;98;95;96,9;~100;~100;14,7;15,1;14,4;
Gislaved;0662;Jönköpings län;06;Enskild;Engelska;..;..;..;..;..;..;..;..;..;..;..;..;
Gislaved;0662;Jönköpings län;06;Enskild;Svenska;..;..;..;..;..;..;..;..;..;..;..;..;
Gnesta;0461;Södermanlands län;04;Samtliga;Svenska som andraspråk;90,9;..;..;10;..;..;..;..;..;4,5;..;..;
Gnesta;0461;Södermanlands län;04;Samtliga;Svenska;91,5;90,6;92,5;107;58;49;~100;~100;~100;13,3;13,9;12,6;
Gnesta;0461;Södermanlands län;04;Samtliga;Engelska;79,7;81,8;77,4;102;54;48;~100;~100;~100;14,6;14,4;14,7;
Gnesta;0461;Södermanlands län;04;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Gnesta;0461;Södermanlands län;04;Kommunal;Svenska;91,3;91,2;91,5;95;52;43;~100;~100;~100;13,0;13,8;12,0;
