Statistik från Skolverket, https://www.skolverket.se

Grundskola - Antal elever per årskurs
Valt läsår: 2024/25

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Andel (%) flickor, årskurs 1-9;Andel (%) elever med utländsk bakgrund, åk 1-9;Andel (%) elever med föräldrar med eftergymnasial utb., åk 1-9;Elever, årskurs 1;Elever, årskurs 2;Elever, årskurs 3;Elever, årskurs 4;Elever, årskurs 5;Elever, årskurs 6;Elever, årskurs 7;Elever, årskurs 8;Elever, årskurs 9;Elever, årskurs 1-9;
Partille;1402;Västra Götalands län;14;Samtliga;47,5;21,4;78,4;512;579;536;531;571;573;515;620;550;4 987;
Partille;1402;Västra Götalands län;14;Kommunal;47,3;21,8;77,9;494;561;518;512;552;551;494;598;530;4 810;
Partille;1402;Västra Götalands län;14;Enskild;53,1;11,3;93,2;18;18;18;19;19;22;21;22;20;177;
Perstorp;1275;Skåne län;12;Samtliga;48,5;40,8;39,4;98;85;91;91;81;89;99;87;96;817;
Perstorp;1275;Skåne län;12;Kommunal;48,5;40,8;39,4;98;85;91;91;81;89;99;87;96;817;
Piteå;2581;Norrbottens län;25;Samtliga;49,6;9,1;62,7;467;465;461;495;489;459;474;451;458;4 219;
Piteå;2581;Norrbottens län;25;Kommunal;49,4;..;62,7;433;431;433;474;462;444;474;451;458;4 060;
Piteå;2581;Norrbottens län;25;Enskild;53,5;..;61,0;34;34;28;21;27;15;.;.;.;159;
Ragunda;2303;Jämtlands län;23;Samtliga;49,1;18,4;44,3;53;43;51;56;52;63;53;56;56;483;
Ragunda;2303;Jämtlands län;23;Kommunal;49,1;18,4;44,3;53;43;51;56;52;63;53;56;56;483;
Robertsfors;2409;Västerbottens län;24;Samtliga;51,3;12,1;53,1;70;69;81;84;73;77;64;72;81;671;
Robertsfors;2409;Västerbottens län;24;Kommunal;51,3;12,1;53,1;70;69;81;84;73;77;64;72;81;671;
Ronneby;1081;Blekinge län;10;Samtliga;49,7;31,3;54,6;341;328;323;348;328;347;327;342;361;3 045;
Ronneby;1081;Blekinge län;10;Kommunal;49,8;31,3;53,7;294;282;268;302;283;299;310;307;312;2 657;
Ronneby;1081;Blekinge län;10;Enskild;49,2;31,2;60,3;47;46;55;46;45;48;17;35;49;388;
Rättvik;2031;Dalarnas län;20;Samtliga;49,3;10,5;56,3;111;87;86;105;94;85;104;106;101;879;
Rättvik;2031;Dalarnas län;20;Kommunal;49,3;10,5;56,3;111;87;86;105;94;85;104;106;101;879;
Sala;1981;Västmanlands län;19;Samtliga;47,6;21,8;53,5;274;273;275;280;267;284;297;299;270;2 519;
Sala;1981;Västmanlands län;19;Kommunal;47,6;21,8;53,5;274;273;275;280;267;284;297;299;270;2 519;
Salem;0128;Stockholms län;01;Samtliga;47,2;28,1;66,9;221;237;262;232;228;231;215;215;210;2 051;
Salem;0128;Stockholms län;01;Kommunal;48,3;30,9;65,6;142;128;158;144;171;203;188;188;184;1 506;
Salem;0128;Stockholms län;01;Enskild;44,0;20,4;70,6;79;109;104;88;57;28;27;27;26;545;
Sandviken;2181;Gävleborgs län;21;Samtliga;50,2;29,7;51,2;419;441;403;438;442;438;417;392;391;3 781;
Sandviken;2181;Gävleborgs län;21;Kommunal;49,8;29,7;49,8;397;418;381;413;418;414;395;371;370;3 577;
Sandviken;2181;Gävleborgs län;21;Enskild;56,4;30,9;74,0;22;23;22;25;24;24;22;21;21;204;
Sigtuna;0191;Stockholms län;01;Samtliga;49,2;49,4;56,5;678;712;655;691;672;636;664;640;646;5 994;
Sigtuna;0191;Stockholms län;01;Kommunal;49,1;55,2;52,6;570;605;546;573;558;519;519;487;482;4 859;
Sigtuna;0191;Stockholms län;01;Internationella skolor;42,9;66,7;71,4;.;.;.;.;.;.;.;.;21;21;
Sigtuna;0191;Stockholms län;01;Enskild;49,5;23,8;73,2;108;107;109;118;114;117;145;153;143;1 114;
Simrishamn;1291;Skåne län;12;Samtliga;48,6;21,4;58,5;184;154;177;160;172;183;174;188;191;1 583;
Simrishamn;1291;Skåne län;12;Kommunal;49,1;24,5;49,5;129;101;124;108;106;117;127;138;140;1 090;
Simrishamn;1291;Skåne län;12;Enskild;47,5;14,4;78,3;55;53;53;52;66;66;47;50;51;493;
Sjöbo;1265;Skåne län;12;Samtliga;45,9;13,2;47,3;203;220;214;197;224;200;139;140;124;1 661;
Sjöbo;1265;Skåne län;12;Kommunal;46,3;14,5;44,0;159;183;175;164;182;167;135;137;115;1 417;
Sjöbo;1265;Skåne län;12;Enskild;43,9;5,7;66,8;44;37;39;33;42;33;4;3;9;244;
Skara;1495;Västra Götalands län;14;Samtliga;48,7;28,6;52,7;216;217;216;234;202;227;182;234;200;1 928;
Skara;1495;Västra Götalands län;14;Kommunal;49,2;30,6;51,3;198;197;198;216;189;207;168;201;170;1 744;
Skara;1495;Västra Götalands län;14;Enskild;44,0;9,8;65,8;18;20;18;18;13;20;14;33;30;184;
Skellefteå;2482;Västerbottens län;24;Samtliga;47,8;17,2;64,6;908;894;838;871;897;820;845;878;866;7 817;
Skellefteå;2482;Västerbottens län;24;Kommunal;47,7;15,2;64,3;829;816;759;785;845;764;789;808;779;7 174;
Skellefteå;2482;Västerbottens län;24;Internationella skolor;46,2;~100;38,5;6;5;3;7;8;6;5;5;7;52;
Skellefteå;2482;Västerbottens län;24;Enskild;48,9;33,8;71,4;73;73;76;79;44;50;51;65;80;591;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;52,4;21,2;45,5;31;31;45;48;36;42;30;33;34;330;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;52,4;21,2;45,5;31;31;45;48;36;42;30;33;34;330;
Skurup;1264;Skåne län;12;Samtliga;48,6;18,5;53,6;214;228;194;212;212;212;184;211;159;1 826;
Skurup;1264;Skåne län;12;Kommunal;49,0;..;53,7;214;228;194;210;209;207;181;211;159;1 813;
Skurup;1264;Skåne län;12;Enskild;.;..;38,5;.;.;.;2;3;5;3;.;.;13;
Skövde;1496;Västra Götalands län;14;Samtliga;48,4;22,5;65,5;699;688;693;686;696;650;644;713;681;6 150;
Skövde;1496;Västra Götalands län;14;Kommunal;48,0;22,1;64,0;636;620;624;613;626;580;466;535;523;5 223;
Skövde;1496;Västra Götalands län;14;Enskild;50,6;24,6;74,2;63;68;69;73;70;70;178;178;158;927;
Smedjebacken;2061;Dalarnas län;20;Samtliga;47,1;12,5;49,1;101;122;119;108;120;107;128;114;119;1 038;
Smedjebacken;2061;Dalarnas län;20;Kommunal;47,1;12,5;49,1;101;122;119;108;120;107;128;114;119;1 038;
Sollefteå;2283;Västernorrlands län;22;Samtliga;48,7;20,1;53,4;187;209;210;219;199;181;204;207;185;1 801;
Sollefteå;2283;Västernorrlands län;22;Kommunal;..;..;53,4;187;206;207;218;195;179;204;207;185;1 788;
Sollefteå;2283;Västernorrlands län;22;Enskild;..;..;53,8;.;3;3;1;4;2;.;.;.;13;
Sollentuna;0163;Stockholms län;01;Samtliga;48,5;37,3;77,0;1 044;1 083;1 095;1 041;1 093;1 048;1 034;1 168;1 181;9 787;
Sollentuna;0163;Stockholms län;01;Kommunal;48,0;32,0;78,9;705;733;759;745;832;789;740;859;882;7 044;
Sollentuna;0163;Stockholms län;01;Enskild;49,8;50,8;72,1;339;350;336;296;261;259;294;309;299;2 743;
Solna;0184;Stockholms län;01;Samtliga;46,8;35,4;79,6;682;749;675;699;739;679;649;703;710;6 285;
Solna;0184;Stockholms län;01;Kommunal;46,2;36,6;74,4;469;497;400;325;353;286;237;248;269;3 084;
Solna;0184;Stockholms län;01;Enskild;47,3;34,2;84,7;213;252;275;374;386;393;412;455;441;3 201;
Sorsele;2422;Västerbottens län;24;Samtliga;47,1;15,1;49,8;25;25;21;25;28;25;19;29;28;225;
Sorsele;2422;Västerbottens län;24;Kommunal;47,1;15,1;49,8;25;25;21;25;28;25;19;29;28;225;
Sotenäs;1427;Västra Götalands län;14;Samtliga;49,1;19,4;57,6;77;63;88;75;67;80;69;79;91;689;
Sotenäs;1427;Västra Götalands län;14;Kommunal;49,1;19,4;57,6;77;63;88;75;67;80;69;79;91;689;
Staffanstorp;1230;Skåne län;12;Samtliga;49,2;22,0;77,1;383;463;408;461;426;428;385;456;416;3 826;
Staffanstorp;1230;Skåne län;12;Kommunal;48,8;17,5;76,1;319;387;342;395;353;354;346;397;356;3 249;
Staffanstorp;1230;Skåne län;12;Enskild;51,0;47,5;82,7;64;76;66;66;73;74;39;59;60;577;
Stenungsund;1415;Västra Götalands län;14;Samtliga;49,4;13,5;67,3;309;347;338;361;356;360;341;379;374;3 165;
Stenungsund;1415;Västra Götalands län;14;Kommunal;49,4;13,4;66,2;293;326;317;340;335;338;320;358;355;2 982;
Stenungsund;1415;Västra Götalands län;14;Enskild;50,3;15,8;86,3;16;21;21;21;21;22;21;21;19;183;
Stockholm;0180;Stockholms län;01;Samtliga;49,3;31,3;76,9;10 050;10 446;10 251;10 804;10 795;10 908;10 992;11 558;11 305;97 109;
Stockholm;0180;Stockholms län;01;Kommunal;48,5;26,9;77,0;7 903;8 336;8 023;7 881;7 774;7 370;6 898;7 207;6 958;68 350;
Stockholm;0180;Stockholms län;01;Internationella skolor;48,9;75,5;73,2;266;267;292;266;283;306;271;290;292;2 533;
Stockholm;0180;Stockholms län;01;Enskild;51,3;38,5;77,1;1 881;1 843;1 936;2 657;2 738;3 232;3 823;4 061;4 055;26 226;
Storfors;1760;Värmlands län;17;Samtliga;50,1;13,9;48,5;42;31;36;39;33;39;26;44;83;373;
Storfors;1760;Värmlands län;17;Kommunal;48,9;13,8;41,8;42;31;36;39;33;39;26;44;35;325;
Storfors;1760;Värmlands län;17;Enskild;58,3;14,6;93,8;.;.;.;.;.;.;.;.;48;48;
Storuman;2421;Västerbottens län;24;Samtliga;51,1;15,1;57,8;58;61;54;52;57;56;63;66;71;538;
Storuman;2421;Västerbottens län;24;Kommunal;51,1;15,1;57,8;58;61;54;52;57;56;63;66;71;538;
Strängnäs;0486;Södermanlands län;04;Samtliga;48,7;20,9;64,2;532;490;473;512;456;481;461;526;483;4 414;
Strängnäs;0486;Södermanlands län;04;Kommunal;49,8;28,6;56,6;373;325;309;288;228;252;220;283;248;2 526;
Strängnäs;0486;Södermanlands län;04;Enskild;47,4;10,5;74,4;159;165;164;224;228;229;241;243;235;1 888;
Strömstad;1486;Västra Götalands län;14;Samtliga;49,2;35,3;50,7;163;173;163;154;169;183;173;179;147;1 504;
Strömstad;1486;Västra Götalands län;14;Kommunal;49,2;35,3;50,7;163;173;163;154;169;183;173;179;147;1 504;
Strömsund;2313;Jämtlands län;23;Samtliga;50,6;18,6;46,3;124;105;122;120;128;123;129;127;110;1 088;
Strömsund;2313;Jämtlands län;23;Kommunal;50,6;18,6;46,3;124;105;122;120;128;123;129;127;110;1 088;
Sundbyberg;0183;Stockholms län;01;Samtliga;51,5;40,9;71,6;547;523;553;588;616;654;702;638;603;5 424;
Sundbyberg;0183;Stockholms län;01;Kommunal;48,1;41,1;67,6;479;446;484;404;380;381;153;178;178;3 083;
Sundbyberg;0183;Stockholms län;01;Enskild;56,0;40,8;76,8;68;77;69;184;236;273;549;460;425;2 341;
Sundsvall;2281;Västernorrlands län;22;Samtliga;48,8;16,9;64,6;1 068;1 152;1 117;1 038;1 079;1 083;1 155;1 200;1 215;10 107;
Sundsvall;2281;Västernorrlands län;22;Kommunal;48,4;18,7;58,9;872;959;770;636;700;657;738;779;785;6 896;
Sundsvall;2281;Västernorrlands län;22;Enskild;49,6;13,1;76,8;196;193;347;402;379;426;417;421;430;3 211;
Sunne;1766;Värmlands län;17;Samtliga;48,3;16,4;54,2;146;144;160;131;129;140;133;147;135;1 265;
Sunne;1766;Värmlands län;17;Kommunal;47,6;17,2;54,2;131;135;147;116;114;125;133;147;135;1 183;
Sunne;1766;Värmlands län;17;Enskild;58,5;6,1;54,9;15;9;13;15;15;15;.;.;.;82;
Surahammar;1907;Västmanlands län;19;Samtliga;45,3;23,0;44,5;128;136;121;128;111;133;120;137;123;1 137;
Surahammar;1907;Västmanlands län;19;Kommunal;45,3;23,0;44,5;128;136;121;128;111;133;120;137;123;1 137;
Svalöv;1214;Skåne län;12;Samtliga;47,1;22,5;57,8;180;207;185;203;181;159;163;152;178;1 608;
Svalöv;1214;Skåne län;12;Kommunal;46,9;23,8;56,9;156;188;165;185;159;140;130;114;127;1 364;
Svalöv;1214;Skåne län;12;Enskild;48,0;15,2;62,7;24;19;20;18;22;19;33;38;51;244;
Svedala;1263;Skåne län;12;Samtliga;48,9;17,1;71,5;347;370;386;384;343;407;308;352;329;3 226;
Svedala;1263;Skåne län;12;Kommunal;49,0;17,1;71,2;338;354;378;375;335;407;308;352;329;3 176;
Svedala;1263;Skåne län;12;Enskild;42,0;18,0;88,0;9;16;8;9;8;.;.;.;.;50;
Svenljunga;1465;Västra Götalands län;14;Samtliga;48,2;23,9;43,3;130;100;115;128;119;118;107;123;129;1 069;
Svenljunga;1465;Västra Götalands län;14;Kommunal;48,3;..;43,0;127;96;112;125;116;118;107;123;129;1 053;
Svenljunga;1465;Västra Götalands län;14;Enskild;37,5;..;62,5;3;4;3;3;3;.;.;.;.;16;
Säffle;1785;Värmlands län;17;Samtliga;50,7;23,9;43,9;156;158;151;144;145;145;132;166;149;1 346;
Säffle;1785;Värmlands län;17;Kommunal;50,4;24,0;43,9;138;138;138;127;126;133;132;166;149;1 247;
Säffle;1785;Värmlands län;17;Enskild;54,5;23,2;43,4;18;20;13;17;19;12;.;.;.;99;
Säter;2082;Dalarnas län;20;Samtliga;47,0;12,6;53,9;151;145;127;144;119;116;123;110;118;1 153;
Säter;2082;Dalarnas län;20;Kommunal;47,0;12,6;53,9;151;145;127;144;119;116;123;110;118;1 153;
Sävsjö;0684;Jönköpings län;06;Samtliga;46,4;32,3;53,8;149;167;135;150;151;137;158;148;160;1 355;
Sävsjö;0684;Jönköpings län;06;Kommunal;46,4;33,6;53,2;128;157;122;142;140;124;140;127;146;1 226;
Sävsjö;0684;Jönköpings län;06;Enskild;46,5;20,2;59,7;21;10;13;8;11;13;18;21;14;129;
Söderhamn;2182;Gävleborgs län;21;Samtliga;49,1;23,7;48,8;220;260;289;273;267;272;268;286;257;2 392;
Söderhamn;2182;Gävleborgs län;21;Kommunal;49,3;22,8;49,6;205;248;268;253;253;247;259;273;250;2 256;
Söderhamn;2182;Gävleborgs län;21;Enskild;45,6;38,2;34,6;15;12;21;20;14;25;9;13;7;136;
Söderköping;0582;Östergötlands län;05;Samtliga;48,1;8,7;61,1;198;196;193;190;206;202;171;190;168;1 714;
Söderköping;0582;Östergötlands län;05;Kommunal;48,2;8,8;60,4;188;181;178;174;190;185;158;172;156;1 582;
Söderköping;0582;Östergötlands län;05;Enskild;47,7;7,6;70,5;10;15;15;16;16;17;13;18;12;132;
Södertälje;0181;Stockholms län;01;Samtliga;49,2;54,4;56,3;1 205;1 147;1 182;1 201;1 181;1 244;1 200;1 253;1 224;10 837;
Södertälje;0181;Stockholms län;01;Kommunal;48,9;58,2;52,2;888;847;871;852;842;903;861;894;855;7 813;
Södertälje;0181;Stockholms län;01;Enskild;50,1;44,5;66,8;317;300;311;349;339;341;339;359;369;3 024;
Sölvesborg;1083;Blekinge län;10;Samtliga;46,8;15,7;57,2;150;181;200;177;202;188;210;197;210;1 715;
Sölvesborg;1083;Blekinge län;10;Kommunal;46,8;15,7;57,2;150;181;200;177;202;188;210;197;210;1 715;
Tanum;1435;Västra Götalands län;14;Samtliga;46,2;16,0;56,6;136;140;141;155;130;111;131;151;155;1 250;
Tanum;1435;Västra Götalands län;14;Kommunal;46,2;16,0;56,6;136;140;141;155;130;111;131;151;155;1 250;
Tibro;1472;Västra Götalands län;14;Samtliga;45,8;22,6;50,0;146;124;122;122;132;111;126;112;113;1 108;
Tibro;1472;Västra Götalands län;14;Kommunal;45,8;22,6;50,0;146;124;122;122;132;111;126;112;113;1 108;
Tidaholm;1498;Västra Götalands län;14;Samtliga;48,9;15,0;52,2;140;149;172;151;142;178;137;142;140;1 351;
Tidaholm;1498;Västra Götalands län;14;Kommunal;48,9;15,0;52,2;140;149;172;151;142;178;137;142;140;1 351;
Tierp;0360;Uppsala län;03;Samtliga;49,8;18,0;49,2;224;261;294;242;223;242;222;237;227;2 172;
Tierp;0360;Uppsala län;03;Kommunal;49,8;18,0;49,2;224;261;294;242;223;242;222;237;227;2 172;
Timrå;2262;Västernorrlands län;22;Samtliga;47,7;13,7;53,2;181;190;166;197;183;195;193;185;184;1 674;
Timrå;2262;Västernorrlands län;22;Kommunal;47,7;13,7;53,2;181;190;166;197;183;195;193;185;184;1 674;
Tingsryd;0763;Kronobergs län;07;Samtliga;48,5;23,6;47,5;113;123;121;139;120;123;116;141;106;1 102;
Tingsryd;0763;Kronobergs län;07;Kommunal;48,2;24,5;47,4;105;113;112;123;111;114;116;141;106;1 041;
Tingsryd;0763;Kronobergs län;07;Enskild;52,5;8,2;50,8;8;10;9;16;9;9;.;.;.;61;
Tjörn;1419;Västra Götalands län;14;Samtliga;48,3;10,8;65,2;187;196;176;174;169;152;151;172;167;1 544;
Tjörn;1419;Västra Götalands län;14;Kommunal;48,3;..;65,3;177;189;173;174;169;152;151;172;167;1 524;
Tjörn;1419;Västra Götalands län;14;Enskild;45,0;..;60,0;10;7;3;.;.;.;.;.;.;20;
Tomelilla;1270;Skåne län;12;Samtliga;47,3;23,1;44,2;156;142;146;148;143;130;92;108;112;1 177;
Tomelilla;1270;Skåne län;12;Kommunal;47,6;25,9;41,6;135;121;124;127;123;110;92;108;112;1 052;
Tomelilla;1270;Skåne län;12;Enskild;44,8;.;65,6;21;21;22;21;20;20;.;.;.;125;
Torsby;1737;Värmlands län;17;Samtliga;49,4;18,5;45,3;98;116;106;127;98;130;125;122;102;1 024;
Torsby;1737;Värmlands län;17;Kommunal;49,4;18,5;45,3;98;116;106;127;98;130;125;122;102;1 024;
Torsås;0834;Kalmar län;08;Samtliga;48,8;12,0;54,1;72;62;70;78;55;56;55;66;68;582;
Torsås;0834;Kalmar län;08;Kommunal;48,8;12,0;54,1;72;62;70;78;55;56;55;66;68;582;
Tranemo;1452;Västra Götalands län;14;Samtliga;48,1;26,2;53,0;125;138;138;143;130;151;128;142;143;1 238;
Tranemo;1452;Västra Götalands län;14;Kommunal;48,1;26,2;53,0;125;138;138;143;130;151;128;142;143;1 238;
Tranås;0687;Jönköpings län;06;Samtliga;49,5;25,9;54,9;210;202;212;217;189;250;227;202;224;1 933;
Tranås;0687;Jönköpings län;06;Kommunal;49,5;26,4;54,6;203;192;193;209;180;233;227;202;224;1 863;
Tranås;0687;Jönköpings län;06;Enskild;48,6;14,3;64,3;7;10;19;8;9;17;.;.;.;70;
Trelleborg;1287;Skåne län;12;Samtliga;48,6;25,2;57,5;554;581;504;519;574;513;561;563;542;4 911;
Trelleborg;1287;Skåne län;12;Kommunal;47,8;23,8;55,9;497;540;466;461;500;448;442;458;434;4 246;
Trelleborg;1287;Skåne län;12;Enskild;53,8;34,3;67,5;57;41;38;58;74;65;119;105;108;665;
Trollhättan;1488;Västra Götalands län;14;Samtliga;49,1;33,0;64,1;679;754;654;696;706;697;744;755;699;6 384;
Trollhättan;1488;Västra Götalands län;14;Kommunal;49,4;31,7;62,8;575;650;557;561;576;581;609;600;555;5 264;
Trollhättan;1488;Västra Götalands län;14;Enskild;47,3;39,3;70,2;104;104;97;135;130;116;135;155;144;1 120;
Trosa;0488;Södermanlands län;04;Samtliga;48,0;17,5;64,0;195;195;193;194;180;157;151;196;159;1 620;
Trosa;0488;Södermanlands län;04;Kommunal;48,0;17,5;64,0;195;195;193;194;180;157;151;196;159;1 620;
Tyresö;0138;Stockholms län;01;Samtliga;47,0;18,9;71,5;584;650;639;740;745;672;669;706;723;6 128;
Tyresö;0138;Stockholms län;01;Kommunal;46,5;15,2;71,1;521;586;570;584;558;505;514;565;573;4 976;
Tyresö;0138;Stockholms län;01;Enskild;49,4;34,6;73,4;63;64;69;156;187;167;155;141;150;1 152;
Täby;0160;Stockholms län;01;Samtliga;48,6;20,8;85,3;922;960;1 009;1 068;1 175;1 208;1 306;1 372;1 408;10 428;
Täby;0160;Stockholms län;01;Kommunal;49,5;16,3;85,8;664;708;741;592;676;526;534;614;606;5 661;
Täby;0160;Stockholms län;01;Enskild;47,6;26,2;84,7;258;252;268;476;499;682;772;758;802;4 767;
Töreboda;1473;Västra Götalands län;14;Samtliga;48,0;24,9;48,9;93;114;90;106;104;87;97;96;100;887;
Töreboda;1473;Västra Götalands län;14;Kommunal;48,1;..;47,8;82;101;77;84;89;79;97;96;100;805;
Töreboda;1473;Västra Götalands län;14;Enskild;47,6;..;59,8;11;13;13;22;15;8;.;.;.;82;
Uddevalla;1485;Västra Götalands län;14;Samtliga;49,1;26,7;63,2;690;695;671;668;675;701;716;773;682;6 271;
Uddevalla;1485;Västra Götalands län;14;Kommunal;49,0;27,2;62,2;618;622;592;597;603;618;606;671;578;5 505;
Uddevalla;1485;Västra Götalands län;14;Enskild;49,3;22,7;71,0;72;73;79;71;72;83;110;102;104;766;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;49,1;17,5;56,6;268;342;264;298;285;250;309;290;281;2 587;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;49,1;17,4;55,7;236;305;238;281;267;239;309;290;281;2 446;
Ulricehamn;1491;Västra Götalands län;14;Enskild;48,9;19,9;70,9;32;37;26;17;18;11;.;.;.;141;
Umeå;2480;Västerbottens län;24;Samtliga;48,9;14,6;78,0;1 466;1 482;1 491;1 462;1 494;1 498;1 558;1 487;1 540;13 478;
Umeå;2480;Västerbottens län;24;Kommunal;48,4;12,7;77,0;1 339;1 346;1 340;1 297;1 298;1 213;1 240;1 150;1 226;11 449;
Umeå;2480;Västerbottens län;24;Enskild;52,1;25,3;83,6;127;136;151;165;196;285;318;337;314;2 029;
Upplands Väsby;0114;Stockholms län;01;Samtliga;48,8;44,7;66,1;648;629;645;625;609;597;563;543;534;5 393;
Upplands Väsby;0114;Stockholms län;01;Kommunal;47,7;40,7;64,7;343;316;335;302;300;267;266;281;264;2 674;
Upplands Väsby;0114;Stockholms län;01;Enskild;49,9;48,6;67,5;305;313;310;323;309;330;297;262;270;2 719;
Upplands-Bro;0139;Stockholms län;01;Samtliga;49,4;43,5;61,4;424;470;469;418;462;426;406;416;408;3 899;
Upplands-Bro;0139;Stockholms län;01;Kommunal;49,3;45,5;59,8;328;373;368;347;389;350;326;334;330;3 145;
Upplands-Bro;0139;Stockholms län;01;Enskild;50,0;35,4;67,8;96;97;101;71;73;76;80;82;78;754;
Uppsala;0380;Uppsala län;03;Samtliga;48,8;28,6;73,5;2 583;2 673;2 790;2 719;2 649;2 732;2 748;2 807;2 754;24 455;
Uppsala;0380;Uppsala län;03;Kommunal;48,0;28,4;71,1;2 322;2 374;2 442;2 284;2 195;1 977;1 940;1 998;1 950;19 482;
Uppsala;0380;Uppsala län;03;Internationella skolor;54,6;95,4;63,9;12;14;15;13;11;12;14;7;10;108;
Uppsala;0380;Uppsala län;03;Enskild;51,6;28,0;83,3;249;285;333;422;443;743;794;802;794;4 865;
Uppvidinge;0760;Kronobergs län;07;Samtliga;51,0;33,0;46,1;84;112;98;114;102;91;90;102;89;882;
Uppvidinge;0760;Kronobergs län;07;Kommunal;51,2;33,0;45,9;82;109;95;106;95;84;90;102;89;852;
Uppvidinge;0760;Kronobergs län;07;Enskild;46,7;33,3;53,3;2;3;3;8;7;7;.;.;.;30;
Vadstena;0584;Östergötlands län;05;Samtliga;47,0;12,5;59,5;69;86;62;85;81;82;75;62;72;674;
Vadstena;0584;Östergötlands län;05;Kommunal;47,0;12,5;59,5;69;86;62;85;81;82;75;62;72;674;
Vaggeryd;0665;Jönköpings län;06;Samtliga;49,9;21,9;58,6;191;218;190;173;187;193;207;185;177;1 721;
Vaggeryd;0665;Jönköpings län;06;Kommunal;49,4;..;57,7;176;211;175;160;174;184;207;185;177;1 649;
Vaggeryd;0665;Jönköpings län;06;Enskild;59,7;..;80,6;15;7;15;13;13;9;.;.;.;72;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;48,2;16,4;43,9;92;66;73;70;68;65;62;63;69;628;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;48,0;..;45,2;77;53;60;59;59;56;62;63;69;558;
Valdemarsvik;0563;Östergötlands län;05;Enskild;50,0;..;34,3;15;13;13;11;9;9;.;.;.;70;
Vallentuna;0115;Stockholms län;01;Samtliga;47,4;15,5;74,5;443;466;506;471;479;502;495;503;409;4 274;
Vallentuna;0115;Stockholms län;01;Kommunal;47,0;16,0;74,3;386;401;446;416;417;386;328;373;310;3 463;
Vallentuna;0115;Stockholms län;01;Enskild;49,1;13,4;75,3;57;65;60;55;62;116;167;130;99;811;
Vansbro;2021;Dalarnas län;20;Samtliga;49,5;16,9;43,6;73;67;70;70;69;76;74;72;85;656;
Vansbro;2021;Dalarnas län;20;Kommunal;49,2;17,5;42,1;63;54;57;59;60;63;74;72;85;587;
Vansbro;2021;Dalarnas län;20;Enskild;52,2;11,6;56,5;10;13;13;11;9;13;.;.;.;69;
Vara;1470;Västra Götalands län;14;Samtliga;48,0;17,9;48,7;184;171;182;159;200;191;166;197;184;1 634;
Vara;1470;Västra Götalands län;14;Kommunal;47,8;18,4;47,8;156;153;158;141;176;172;166;197;184;1 503;
Vara;1470;Västra Götalands län;14;Enskild;50,4;12,2;58,8;28;18;24;18;24;19;.;.;.;131;
Varberg;1383;Hallands län;13;Samtliga;48,2;15,6;67,3;777;791;780;792;833;774;790;866;811;7 214;
Varberg;1383;Hallands län;13;Kommunal;47,7;15,6;66,2;749;759;750;754;767;710;698;761;705;6 653;
Varberg;1383;Hallands län;13;Enskild;53,5;15,7;80,9;28;32;30;38;66;64;92;105;106;561;
Vaxholm;0187;Stockholms län;01;Samtliga;48,7;9,3;81,8;126;139;147;142;152;156;153;166;151;1 332;
Vaxholm;0187;Stockholms län;01;Kommunal;..;9,5;81,6;121;139;142;137;148;155;153;166;151;1 312;
Vaxholm;0187;Stockholms län;01;Enskild;..;.;95,0;5;.;5;5;4;1;.;.;.;20;
Vellinge;1233;Skåne län;12;Samtliga;47,2;10,0;81,8;492;565;573;537;539;515;510;537;511;4 779;
Vellinge;1233;Skåne län;12;Kommunal;47,5;10,5;82,7;327;403;400;370;370;344;340;361;348;3 263;
Vellinge;1233;Skåne län;12;Enskild;46,4;9,0;80,0;165;162;173;167;169;171;170;176;163;1 516;
Vetlanda;0685;Jönköpings län;06;Samtliga;48,7;27,7;53,1;291;339;345;338;348;334;364;350;354;3 063;
Vetlanda;0685;Jönköpings län;06;Kommunal;48,4;27,6;52,9;281;332;338;331;338;329;348;334;341;2 972;
Vetlanda;0685;Jönköpings län;06;Enskild;57,1;29,7;57,1;10;7;7;7;10;5;16;16;13;91;
Vilhelmina;2462;Västerbottens län;24;Samtliga;50,6;13,8;45,6;49;66;64;65;64;68;64;64;75;579;
Vilhelmina;2462;Västerbottens län;24;Kommunal;50,9;14,4;46,4;44;57;56;55;59;63;57;58;64;513;
Vilhelmina;2462;Västerbottens län;24;Enskild;48,5;9,1;39,4;5;9;8;10;5;5;7;6;11;66;
Vimmerby;0884;Kalmar län;08;Samtliga;48,4;21,5;50,6;153;181;166;187;162;184;170;167;180;1 550;
Vimmerby;0884;Kalmar län;08;Kommunal;48,4;21,5;50,6;153;181;166;187;162;184;170;167;180;1 550;
Vindeln;2404;Västerbottens län;24;Samtliga;49,4;13,6;52,1;49;63;63;53;60;60;70;57;68;543;
Vindeln;2404;Västerbottens län;24;Kommunal;49,4;13,6;52,1;49;63;63;53;60;60;70;57;68;543;
Vingåker;0428;Södermanlands län;04;Samtliga;45,9;24,2;41,1;97;106;91;120;98;98;69;73;83;835;
